arm	trace	repeat	concurrency	region_start	region_frames	region_stride	mix_target	mix_achieved	hit_resident	miss_resident	asks	wall_ns	throughput_fps	p50_ns	p90_ns	p99_ns	max_ns	hop_count	hop_events	hop_p50_ns	hop_p99_ns	gap_p99_ns	gap_max_ns	cpu_ns	cpu_per_ask_ns	threads_max	read_chunk	uring_depth	runtime
pread_blocking_pooled	forward	2	4	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	89264873	3584.8	1097456	1268260	1549595	2168373	320	320	998729	1323915	0	0	85162599	266133	12	65536	2	multi
pread_nowait	forward	2	4	0	320	40	1.0000	1.0000	0.0000	0.0001	320	75280909	4250.7	849121	1242649	1785090	2618683	320	320	673367	1681327	0	0	97293935	304043	11	65536	2	multi
pread_nowait_chunked	forward	2	4	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	228427219	1400.9	2826599	3676429	4980723	6175673	320	890	2483251	4263804	0	0	203945160	637328	11	65536	2	multi
uring_batched_stream	forward	3	4	0	320	40	1.0000	1.0000	0.0000	0.0001	320	99862279	3204.4	1145409	1558025	3586633	4081895	320	633	983733	2739259	0	0	113782889	355571	5	65536	2	multi
uring_whole	forward	3	4	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	78800620	4060.9	966896	1143944	1376673	1551892	320	320	796169	1151496	0	0	71142750	222321	5	65536	2	multi
pread_blocking_pooled	forward	3	4	0	320	40	1.0000	1.0000	0.0000	0.0001	320	77685189	4119.2	951791	1103397	1618335	2202820	320	320	855306	1558503	0	0	78309496	244717	12	65536	2	multi
pread_nowait	forward	3	4	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	74232274	4310.8	922603	1078424	1206115	1270560	320	320	742111	927389	0	0	80667503	252085	10	65536	2	multi
pread_nowait_chunked	forward	3	4	0	320	40	1.0000	1.0000	0.0000	0.0001	320	230271884	1389.7	2839650	3457696	5007636	6795909	320	917	2523658	4612893	0	0	152856962	477678	10	65536	2	multi
uring_batched_stream	forward	4	4	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	94979924	3369.1	1179293	1372739	1618573	1662364	320	636	1010828	1414582	0	0	102287546	319648	5	65536	2	multi
uring_whole	forward	4	4	0	320	40	1.0000	1.0000	0.0000	0.0001	320	78554799	4073.6	956999	1107417	1379368	2196386	320	320	781783	1115869	0	0	74217595	231929	5	65536	2	multi
pread_blocking_pooled	forward	4	4	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	84569686	3783.9	1049314	1220311	1352860	1387144	320	320	933147	1206286	0	0	79091495	247160	11	65536	2	multi
