label	arm	prefetch	temp	shape	size	stride	depth	readers	repeat	pos	asks	p50_ns	p90_ns	p99_ns	cpu_ns_per_ask	wall_ns	asks_per_s	threads	gap_p99_ns	gap_max_ns	miss_pct	resident_pct	peak_named	peak_in_flight	rss_kib	rings_built	monitors	short_reads	reads_per_ask
sz16384	product	off	cold	stride	16384	500000	1	1	7	3	256	229626	339556	417459	32060	61921804	4134	9	0	0	99.6	0.000	1	1	8	1	0	0	1.00
sz16384	pool_capped_probe	off	cold	stride	16384	500000	1	1	8	0	256	236516	319013	416923	48281	63505884	4031	11	0	0	99.6	0.000	0	0	16	0	0	0	0.00
sz16384	pool	off	cold	stride	16384	500000	1	1	8	1	256	228524	329506	428566	47509	61576665	4157	10	0	0	99.6	0.000	0	0	0	0	0	0	0.00
sz16384	product	off	cold	stride	16384	500000	1	1	8	2	256	436802	570960	1450149	137392	113721761	2251	9	0	0	99.6	0.000	1	1	20	1	0	0	1.00
sz16384	hybrid_lazyring	off	cold	stride	16384	500000	1	1	8	3	256	287417	378233	443055	48193	75257254	3402	9	0	0	99.6	0.000	0	1	0	0	0	0	0.00
sz16384	pool	off	cold	stride	16384	500000	1	1	9	0	256	231618	310020	411367	44047	61698020	4149	10	0	0	99.6	0.000	0	0	0	0	0	0	0.00
sz16384	product	off	cold	stride	16384	500000	1	1	9	1	256	405004	558145	616253	123740	103634485	2470	9	0	0	99.6	0.000	1	1	0	1	0	0	1.00
sz16384	hybrid_lazyring	off	cold	stride	16384	500000	1	1	9	2	256	249569	321428	416036	46641	65755309	3893	9	0	0	99.6	0.000	0	1	16	0	0	0	0.00
sz16384	pool_capped_probe	off	cold	stride	16384	500000	1	1	9	3	256	232711	295723	355899	46809	60113248	4259	10	0	0	99.6	0.000	0	0	0	0	0	0	0.00
sz16384	product	off	cold	stride	16384	500000	1	1	10	0	256	234557	345441	422383	32378	63089699	4058	9	0	0	99.6	0.000	1	1	0	1	0	0	1.00
sz16384	hybrid_lazyring	off	cold	stride	16384	500000	1	1	10	1	256	350418	460567	577042	92626	91803404	2789	9	0	0	99.6	0.000	0	1	0	0	0	0	0.00
sz16384	pool_capped_probe	off	cold	stride	16384	500000	1	1	10	2	256	225813	299960	399359	42901	60045409	4263	10	0	0	99.6	0.000	0	0	0	0	0	0	0.00
sz16384	pool	off	cold	stride	16384	500000	1	1	10	3	256	218568	286376	386540	39915	58077483	4408	10	0	0	99.6	0.000	0	0	0	0	0	0	0.00
sz16384	hybrid_lazyring	off	cold	stride	16384	500000	1	1	11	0	256	229455	298962	356641	31836	61273576	4178	9	0	0	99.6	0.000	0	1	0	0	0	0	0.00
sz16384	pool_capped_probe	off	cold	stride	16384	500000	1	1	11	1	256	254179	363542	438171	51991	67837700	3774	10	0	0	99.6	0.000	0	0	0	0	0	0	0.00
sz16384	pool	off	cold	stride	16384	500000	1	1	11	2	256	226508	326595	408559	43974	60989212	4197	10	0	0	99.6	0.000	0	0	0	0	0	0	0.00
sz16384	product	off	cold	stride	16384	500000	1	1	11	3	256	233867	334114	404432	36999	63273703	4046	9	0	0	99.6	0.000	1	1	0	1	0	0	1.00
sz65536	pool_capped_probe	off	cold	stride	65536	500000	1	1	0	0	256	533050	593029	649817	138297	135641857	1887	10	0	0	99.6	0.000	0	0	300	0	0	0	0.00
sz65536	pool	off	cold	stride	65536	500000	1	1	0	1	256	516679	596428	659012	146024	133735709	1914	10	0	0	99.6	0.000	0	0	4	0	0	0	0.00
sz65536	product	off	cold	stride	65536	500000	1	1	0	2	256	447359	546986	1954599	88058	126184622	2029	9	0	0	99.6	0.000	1	1	76	1	0	0	1.00
sz65536	hybrid_lazyring	off	cold	stride	65536	500000	1	1	0	3	256	466451	545822	664955	87031	121040729	2115	9	0	0	99.6	0.000	0	1	80	0	0	0	0.00
sz65536	pool	off	cold	stride	65536	500000	1	1	1	0	256	426443	483882	551707	93009	110232987	2322	10	0	0	99.6	0.000	0	0	68	0	0	0	0.00
sz65536	product	off	cold	stride	65536	500000	1	1	1	1	256	398540	491665	915818	63040	110872271	2309	9	0	0	99.6	0.000	1	1	72	1	0	0	1.00
sz65536	hybrid_lazyring	off	cold	stride	65536	500000	1	1	1	2	256	471395	537332	947453	68010	123589606	2071	9	0	0	99.6	0.000	0	1	136	0	0	0	0.00
sz65536	pool_capped_probe	off	cold	stride	65536	500000	1	1	1	3	256	750206	822148	889672	251245	178405637	1435	10	0	0	99.6	0.000	0	0	0	0	0	0	0.00
sz65536	product	off	cold	stride	65536	500000	1	1	2	0	256	559453	798002	945119	150526	153313217	1670	9	0	0	99.6	0.000	1	1	68	1	0	0	1.00
sz65536	hybrid_lazyring	off	cold	stride	65536	500000	1	1	2	1	256	669422	863915	1009493	204725	181556047	1410	9	0	0	99.6	0.000	0	1	64	0	0	0	0.00
sz65536	pool_capped_probe	off	cold	stride	65536	500000	1	1	2	2	256	540394	598299	1159306	146154	143776348	1781	10	0	0	99.6	0.000	0	0	68	0	0	0	0.00
sz65536	pool	off	cold	stride	65536	500000	1	1	2	3	256	467131	545425	627516	104623	120347045	2127	10	0	0	99.6	0.000	0	0	8	0	0	0	0.00
sz65536	hybrid_lazyring	off	cold	stride	65536	500000	1	1	3	0	256	559565	627269	686471	124253	141690277	1807	9	0	0	99.6	0.000	0	1	128	0	0	0	0.00
sz65536	pool_capped_probe	off	cold	stride	65536	500000	1	1	3	1	256	516716	617538	694110	121034	125500019	2040	10	0	0	99.6	0.000	0	0	0	0	0	0	0.00
sz65536	pool	off	cold	stride	65536	500000	1	1	3	2	256	722537	814348	882688	230269	172625724	1483	10	0	0	99.6	0.000	0	0	0	0	0	0	0.00
sz65536	product	off	cold	stride	65536	500000	1	1	3	3	256	538516	874089	1014424	160040	158517275	1615	9	0	0	99.6	0.000	1	1	0	1	0	0	1.00
sz65536	pool_capped_probe	off	cold	stride	65536	500000	1	1	4	0	256	427039	524720	588040	82317	111665425	2293	10	0	0	99.6	0.000	0	0	8	0	0	0	0.00
sz65536	pool	off	cold	stride	65536	500000	1	1	4	1	256	499485	658063	728249	110476	130311991	1965	10	0	0	99.6	0.000	0	0	4	0	0	0	0.00
sz65536	product	off	cold	stride	65536	500000	1	1	4	2	256	683134	761520	1287360	197432	181741068	1409	9	0	0	99.6	0.000	1	1	60	1	0	0	1.00
sz65536	hybrid_lazyring	off	cold	stride	65536	500000	1	1	4	3	256	649860	723180	826324	174431	170187190	1504	9	0	0	99.6	0.000	0	1	8	0	0	0	0.00
sz65536	pool	off	cold	stride	65536	500000	1	1	5	0	256	716222	803527	881279	292114	184996498	1384	10	0	0	99.6	0.000	0	0	0	0	0	0	0.00
sz65536	product	off	cold	stride	65536	500000	1	1	5	1	256	505897	849815	973272	123045	147838015	1732	9	0	0	99.6	0.000	1	1	0	1	0	0	1.00
sz65536	hybrid_lazyring	off	cold	stride	65536	500000	1	1	5	2	256	513634	604763	770450	98801	135895009	1884	9	0	0	99.6	0.000	0	1	0	0	0	0	0.00
sz65536	pool_capped_probe	off	cold	stride	65536	500000	1	1	5	3	256	362710	596940	704151	74944	103213320	2480	10	0	0	99.6	0.000	0	0	64	0	0	0	0.00
sz65536	product	off	cold	stride	65536	500000	1	1	6	0	256	648733	764343	887573	165035	162323890	1577	9	0	0	99.6	0.000	1	1	0	1	0	0	1.00
sz65536	hybrid_lazyring	off	cold	stride	65536	500000	1	1	6	1	256	667477	739758	836644	186143	173732255	1474	9	0	0	99.6	0.000	0	1	0	0	0	0	0.00
sz65536	pool_capped_probe	off	cold	stride	65536	500000	1	1	6	2	256	425982	567393	606660	84297	114934165	2227	10	0	0	99.6	0.000	0	0	0	0	0	0	0.00
sz65536	pool	off	cold	stride	65536	500000	1	1	6	3	256	371330	437215	481129	58184	97734515	2619	10	0	0	99.6	0.000	0	0	0	0	0	0	0.00
sz65536	hybrid_lazyring	off	cold	stride	65536	500000	1	1	7	0	256	821171	931877	1266597	213686	192658799	1329	9	0	0	99.6	0.000	0	1	60	0	0	0	0.00
sz65536	pool_capped_probe	off	cold	stride	65536	500000	1	1	7	1	256	377904	447347	493632	57298	99319480	2578	10	0	0	99.6	0.000	0	0	0	0	0	0	0.00
sz65536	pool	off	cold	stride	65536	500000	1	1	7	2	256	366786	535983	598906	59955	102165517	2506	10	0	0	99.6	0.000	0	0	0	0	0	0	0.00
sz65536	product	off	cold	stride	65536	500000	1	1	7	3	256	520692	724914	774053	111086	141110235	1814	9	0	0	99.6	0.000	1	1	0	1	0	0	1.00
sz65536	pool_capped_probe	off	cold	stride	65536	500000	1	1	8	0	256	855337	911414	972276	338167	219270077	1168	10	0	0	99.6	0.000	0	0	0	0	0	0	0.00
sz65536	pool	off	cold	stride	65536	500000	1	1	8	1	256	608041	683485	851348	223004	159947956	1601	10	0	0	99.6	0.000	0	0	0	0	0	0	0.00
sz65536	product	off	cold	stride	65536	500000	1	1	8	2	256	745170	945320	4798075	212065	224460832	1141	9	0	0	99.6	0.000	1	1	0	1	0	0	1.00
sz65536	hybrid_lazyring	off	cold	stride	65536	500000	1	1	8	3	256	694497	842842	1564349	179252	178974048	1430	9	0	0	99.6	0.000	0	1	64	0	0	0	0.00
sz65536	pool	off	cold	stride	65536	500000	1	1	9	0	256	686067	763605	837184	239872	175580241	1458	10	0	0	99.6	0.000	0	0	0	0	0	0	0.00
sz65536	product	off	cold	stride	65536	500000	1	1	9	1	256	564767	752185	805685	147277	157062796	1630	9	0	0	99.6	0.000	1	1	0	1	0	0	1.00
sz65536	hybrid_lazyring	off	cold	stride	65536	500000	1	1	9	2	256	553769	683733	784795	133921	147567019	1735	9	0	0	99.6	0.000	0	1	0	0	0	0	0.00
sz65536	pool_capped_probe	off	cold	stride	65536	500000	1	1	9	3	256	818826	910296	2015361	292228	202760006	1263	10	0	0	99.6	0.000	0	0	0	0	0	0	0.00
sz65536	product	off	cold	stride	65536	500000	1	1	10	0	256	461812	616658	1167675	81943	125914073	2033	9	0	0	99.6	0.000	1	1	0	1	0	0	1.00
sz65536	hybrid_lazyring	off	cold	stride	65536	500000	1	1	10	1	256	632038	758347	978349	176502	164979275	1552	9	0	0	99.6	0.000	0	1	64	0	0	0	0.00
sz65536	pool_capped_probe	off	cold	stride	65536	500000	1	1	10	2	256	628436	706998	789118	227283	164534517	1556	10	0	0	99.6	0.000	0	0	0	0	0	0	0.00
sz65536	pool	off	cold	stride	65536	500000	1	1	10	3	256	413868	564299	619915	82115	110244380	2322	10	0	0	99.6	0.000	0	0	0	0	0	0	0.00
sz65536	hybrid_lazyring	off	cold	stride	65536	500000	1	1	11	0	256	545258	905558	1039571	167071	159542724	1605	9	0	0	99.6	0.000	0	1	4	0	0	0	0.00
sz65536	pool_capped_probe	off	cold	stride	65536	500000	1	1	11	1	256	551408	871957	931304	203840	161797457	1582	10	0	0	99.6	0.000	0	0	0	0	0	0	0.00
sz65536	pool	off	cold	stride	65536	500000	1	1	11	2	256	401524	510746	565890	66008	106645789	2400	10	0	0	99.6	0.000	0	0	0	0	0	0	0.00
sz65536	product	off	cold	stride	65536	500000	1	1	11	3	256	535055	801305	1007184	128328	151883472	1686	9	0	0	99.6	0.000	1	1	0	1	0	0	1.00
sz131072	pool_capped_probe	off	cold	stride	131072	500000	1	1	0	0	256	1904948	2160787	2736070	454014	432092502	592	10	0	0	100.0	0.000	0	0	312	0	0	0	0.00
sz131072	pool	off	cold	stride	131072	500000	1	1	0	1	256	724746	779492	853084	189975	186634802	1372	10	0	0	99.6	0.000	0	0	144	0	0	0	0.00
sz131072	product	off	cold	stride	131072	500000	1	1	0	2	256	1355643	1962250	2580824	298274	363025859	705	9	0	0	99.6	0.000	1	1	84	1	0	0	1.00
sz131072	hybrid_lazyring	off	cold	stride	131072	500000	1	1	0	3	256	635525	1136753	1268183	158529	187490253	1365	9	0	0	99.6	0.000	0	1	136	0	0	0	0.00
sz131072	pool	off	cold	stride	131072	500000	1	1	1	0	256	1095655	1225971	1316314	323353	252465077	1014	10	0	0	99.6	0.000	0	0	68	0	0	0	0.00
sz131072	product	off	cold	stride	131072	500000	1	1	1	1	256	1833635	2074679	2685483	426277	432196143	592	9	0	0	99.6	0.000	1	1	152	1	0	0	1.00
sz131072	hybrid_lazyring	off	cold	stride	131072	500000	1	1	1	2	256	670646	1205151	1424994	208339	211411123	1211	9	0	0	99.6	0.000	0	1	124	0	0	0	0.00
sz131072	pool_capped_probe	off	cold	stride	131072	500000	1	1	1	3	256	999319	1415025	1724303	195701	274670936	932	10	0	0	100.0	0.000	0	0	4	0	0	0	0.00
sz131072	product	off	cold	stride	131072	500000	1	1	2	0	256	1101221	1434128	1976014	187127	294903768	868	9	0	0	99.6	0.000	1	1	0	1	0	0	1.00
sz131072	hybrid_lazyring	off	cold	stride	131072	500000	1	1	2	1	256	541417	610482	725761	113863	141699362	1807	9	0	0	99.6	0.000	0	1	8	0	0	0	0.00
sz131072	pool_capped_probe	off	cold	stride	131072	500000	1	1	2	2	256	1440850	1976311	2477309	368300	371552450	689	10	0	0	100.0	0.000	0	0	128	0	0	0	0.00
sz131072	pool	off	cold	stride	131072	500000	1	1	2	3	256	612042	1148607	1305955	172350	175529707	1458	10	0	0	99.6	0.000	0	0	132	0	0	0	0.00
sz131072	hybrid_lazyring	off	cold	stride	131072	500000	1	1	3	0	256	616616	1051874	2123269	147977	181200009	1413	9	0	0	99.6	0.000	0	1	124	0	0	0	0.00
sz131072	pool_capped_probe	off	cold	stride	131072	500000	1	1	3	1	256	1129583	1432444	1903577	211002	294655938	869	10	0	0	100.0	0.000	0	0	8	0	0	0	0.00
sz131072	pool	off	cold	stride	131072	500000	1	1	3	2	256	725287	1121701	1263694	226441	200873189	1274	10	0	0	99.6	0.000	0	0	0	0	0	0	0.00
sz131072	product	off	cold	stride	131072	500000	1	1	3	3	256	1009815	1217959	1739735	145307	270593485	946	9	0	0	99.6	0.000	1	1	128	1	0	0	1.00
sz131072	pool_capped_probe	off	cold	stride	131072	500000	1	1	4	0	256	1056561	1268863	1839541	197226	277205292	924	10	0	0	100.0	0.000	0	0	0	0	0	0	0.00
sz131072	pool	off	cold	stride	131072	500000	1	1	4	1	256	655914	888887	992643	157865	177346898	1443	10	0	0	99.6	0.000	0	0	0	0	0	0	0.00
