arm	trace	repeat	concurrency	region_start	region_frames	region_stride	mix_target	mix_achieved	hit_resident	miss_resident	asks	wall_ns	throughput_fps	p50_ns	p90_ns	p99_ns	max_ns	hop_count	hop_events	hop_p50_ns	hop_p99_ns	gap_p99_ns	gap_max_ns	cpu_ns	cpu_per_ask_ns	threads_max	read_chunk	uring_depth	runtime
pread_nowait	forward	5	8	12800	320	40	0.0000	0.0000	1.0000	0.0000	320	12604488	25387.8	261496	475051	651348	799664	0	0	0	0	0	0	48597543	151867	5	65536	2	multi
pread_nowait_escalate	forward	5	8	0	320	40	0.0000	0.0000	1.0000	0.0000	320	9053712	35344.6	289957	411837	515089	622320	0	0	0	0	0	0	50924766	159139	5	65536	2	multi
pread_nowait_chunked	forward	5	8	12800	320	40	0.0000	0.0000	1.0000	0.0000	320	12116288	26410.7	273695	392814	508923	590954	0	0	0	0	0	0	47613151	148791	5	65536	2	multi
pread_blocking_pooled	forward	1	1	0	320	40	0.5000	0.5000	1.0000	0.0000	320	118302977	2704.9	361129	620896	800878	842763	320	320	306339	729672	0	0	81114363	253482	6	65536	2	multi
uring_whole	forward	1	1	12800	320	40	0.5000	0.5000	1.0000	0.0000	320	156148347	2049.3	457937	800358	914846	3555981	160	160	432425	614192	0	0	126109623	394092	5	65536	2	multi
pread_nowait	forward	1	1	0	320	40	0.5000	0.5000	1.0000	0.0000	320	118029710	2711.2	474439	633305	821966	938445	160	160	381291	555578	0	0	92611912	289412	6	65536	2	multi
pread_nowait_escalate	forward	1	1	12800	320	40	0.5000	0.5000	1.0000	0.0000	320	119015908	2688.7	408160	603671	933332	1494894	160	160	404230	919654	0	0	91307692	285336	6	65536	2	multi
pread_nowait_chunked	forward	1	1	0	320	40	0.5000	0.5000	1.0000	0.0000	320	210421486	1520.8	582511	1317749	1547011	2248347	160	320	889501	1251425	0	0	115670299	361469	6	65536	2	multi
pread_blocking_pooled	forward	2	1	12800	320	40	0.5000	0.5000	1.0000	0.0000	320	116376041	2749.7	382777	562814	667689	716474	320	320	317436	602084	0	0	78113483	244104	6	65536	2	multi
uring_whole	forward	2	1	0	320	40	0.5000	0.5000	1.0000	0.0001	320	115380223	2773.4	422820	602570	687227	1441703	160	160	333979	503868	0	0	83278721	260246	5	65536	2	multi
pread_nowait	forward	2	1	12800	320	40	0.5000	0.5000	1.0000	0.0000	320	100073138	3197.7	345914	549035	755493	1241028	160	160	355113	675599	0	0	64731668	202286	6	65536	2	multi
pread_nowait_escalate	forward	2	1	0	320	40	0.5000	0.5000	1.0000	0.0001	320	108987074	2936.1	373397	559252	707150	1238424	160	160	381445	646527	0	0	82101972	256568	6	65536	2	multi
pread_nowait_chunked	forward	2	1	12800	320	40	0.5000	0.5000	1.0000	0.0000	320	198108597	1615.3	610160	1251311	1469328	1547603	160	320	844617	1208166	0	0	105612546	330039	6	65536	2	multi
pread_blocking_pooled	forward	3	1	0	320	40	0.5000	0.5000	1.0000	0.0001	320	117076679	2733.3	385515	568558	696570	1277737	320	320	327939	598047	0	0	80157487	250492	6	65536	2	multi
uring_whole	forward	3	1	12800	320	40	0.5000	0.5000	1.0000	0.0000	320	135346559	2364.3	474990	711789	882258	1849891	160	160	418014	628345	0	0	93982613	293695	5	65536	2	multi
pread_nowait	forward	3	1	0	320	40	0.5000	0.5000	1.0000	0.0001	320	136212719	2349.3	396416	695502	801341	1332897	160	160	306381	549026	0	0	117921820	368505	6	65536	2	multi
pread_nowait_escalate	forward	3	1	12800	320	40	0.5000	0.5000	1.0000	0.0000	320	148158058	2159.9	490950	769591	920173	960697	160	160	486763	742868	0	0	114499954	357812	6	65536	2	multi
pread_nowait_chunked	forward	3	1	0	320	40	0.5000	0.5000	1.0000	0.0001	320	213405325	1499.5	724086	1329453	1618778	3193108	160	319	902401	1355850	0	0	112434667	351358	6	65536	2	multi
pread_blocking_pooled	forward	4	1	12800	320	40	0.5000	0.5000	1.0000	0.0000	320	134543236	2378.4	461802	641302	770256	806120	320	320	370924	661660	0	0	89832720	280727	6	65536	2	multi
uring_whole	forward	4	1	0	320	40	0.5000	0.5000	1.0000	0.0001	320	116923567	2736.8	413823	594490	990707	1534251	160	160	343618	852513	0	0	81972018	256162	5	65536	2	multi
pread_nowait	forward	4	1	12800	320	40	0.5000	0.5000	1.0000	0.0000	320	101402315	3155.7	352411	539907	625593	654091	160	160	353004	460247	0	0	70848386	221401	6	65536	2	multi
pread_nowait_escalate	forward	4	1	0	320	40	0.5000	0.5000	1.0000	0.0001	320	135412574	2363.1	490024	694340	871446	1125680	160	160	475332	749458	0	0	99821932	311943	6	65536	2	multi
pread_nowait_chunked	forward	4	1	12800	320	40	0.5000	0.5000	1.0000	0.0000	320	209749739	1525.6	586672	1287907	1590352	3970478	160	320	817559	1193083	0	0	125206546	391270	6	65536	2	multi
pread_blocking_pooled	forward	5	1	0	320	40	0.5000	0.5000	1.0000	0.0000	320	136245965	2348.7	405267	643221	803738	849285	320	320	340745	675321	0	0	104429029	326340	6	65536	2	multi
uring_whole	forward	5	1	12800	320	40	0.5000	0.5000	1.0000	0.0000	320	110668391	2891.5	374448	556140	711483	783995	160	160	304950	446743	0	0	84227645	263211	5	65536	2	multi
pread_nowait	forward	5	1	0	320	40	0.5000	0.5000	1.0000	0.0000	320	102064298	3135.3	383242	536945	697200	767476	160	160	351860	492999	0	0	71188128	222462	6	65536	2	multi
pread_nowait_escalate	forward	5	1	12800	320	40	0.5000	0.5000	1.0000	0.0000	320	126167315	2536.3	400162	663403	828044	1025263	160	160	450002	747499	0	0	93911314	293472	6	65536	2	multi
pread_nowait_chunked	forward	5	1	0	320	40	0.5000	0.5000	1.0000	0.0000	320	189597497	1687.8	551407	1206356	1425766	2913978	160	320	776385	1119602	0	0	109486379	342144	6	65536	2	multi
pread_blocking_pooled	forward	1	8	12800	320	40	0.5000	0.5000	1.0000	0.0000	320	32267126	9917.2	579088	1497700	1932490	2192656	320	320	495525	1737429	0	0	62142276	194194	18	65536	2	multi
uring_whole	forward	1	8	0	320	40	0.5000	0.5000	1.0000	0.0000	320	33524449	9545.3	438441	1654404	2045557	2266394	160	160	952552	1825153	0	0	59049511	184529	5	65536	2	multi
pread_nowait	forward	1	8	12800	320	40	0.5000	0.5000	1.0000	0.0000	320	32535554	9835.4	472072	1558469	2333247	3186013	160	160	920975	2162871	0	0	53246490	166395	15	65536	2	multi
pread_nowait_escalate	forward	1	8	0	320	40	0.5000	0.5000	1.0000	0.0000	320	33512430	9548.7	566194	1581865	2127107	3051077	160	160	1121207	2163415	0	0	58033392	181354	15	65536	2	multi
pread_nowait_chunked	forward	1	8	12800	320	40	0.5000	0.5000	1.0000	0.0000	320	98878401	3236.3	1244630	4847064	5635690	6384924	160	471	3832121	5360641	0	0	85406225	266894	15	65536	2	multi
pread_blocking_pooled	forward	2	8	0	320	40	0.5000	0.5000	1.0000	0.0001	320	32796483	9757.1	567666	1490098	2387153	2735203	320	320	463753	2031687	0	0	59343745	185449	17	65536	2	multi
uring_whole	forward	2	8	12800	320	40	0.5000	0.5000	1.0000	0.0000	320	33418120	9575.6	547693	1554751	2524153	2994952	160	160	999638	2295710	0	0	59017273	184428	5	65536	2	multi
pread_nowait	forward	2	8	0	320	40	0.5000	0.5000	1.0000	0.0001	320	37242159	8592.4	588494	1802828	4838104	6819583	160	160	1011807	4983199	0	0	54102470	169070	15	65536	2	multi
pread_nowait_escalate	forward	2	8	12800	320	40	0.5000	0.5000	1.0000	0.0000	320	32548178	9831.6	582991	1578178	1941751	2157078	160	160	1140990	1839879	0	0	58300343	182188	14	65536	2	multi
pread_nowait_chunked	forward	2	8	0	320	40	0.5000	0.5000	1.0000	0.0001	320	108406490	2951.9	1299639	5372815	6603154	6782511	160	468	4259080	6173580	0	0	86189735	269342	13	65536	2	multi
pread_blocking_pooled	forward	3	8	12800	320	40	0.5000	0.5000	1.0000	0.0000	320	29198372	10959.5	579049	1374676	2029763	2116237	320	320	455775	1617479	0	0	58275381	182110	16	65536	2	multi
uring_whole	forward	3	8	0	320	40	0.5000	0.5000	1.0000	0.0001	320	32794470	9757.7	548608	1716818	2223421	3042871	160	160	1093293	2208716	0	0	57946623	181083	5	65536	2	multi
pread_nowait	forward	3	8	12800	320	40	0.5000	0.5000	1.0000	0.0000	320	29154995	10975.8	517439	1604780	2118949	2542277	160	160	948955	2183366	0	0	53511127	167222	14	65536	2	multi
pread_nowait_escalate	forward	3	8	0	320	40	0.5000	0.5000	1.0000	0.0001	320	32557803	9828.7	520304	1635983	2072419	2927376	160	160	1229669	1886750	0	0	58848759	183902	14	65536	2	multi
pread_nowait_chunked	forward	3	8	12800	320	40	0.5000	0.5000	1.0000	0.0000	320	98536741	3247.5	747739	5169759	5760307	5859494	160	474	4063676	5281981	0	0	82622414	258195	14	65536	2	multi
pread_blocking_pooled	forward	4	8	0	320	40	0.5000	0.5000	1.0000	0.0001	320	31264236	10235.3	573243	1504806	2070575	2160695	320	320	471533	1951623	0	0	59196608	184989	18	65536	2	multi
uring_whole	forward	4	8	12800	320	40	0.5000	0.5000	1.0000	0.0000	320	30749088	10406.8	519013	1483355	2123568	3316915	160	160	940969	1824615	0	0	52738823	164808	5	65536	2	multi
pread_nowait	forward	4	8	0	320	40	0.5000	0.5000	1.0000	0.0001	320	32225794	9929.9	489916	1672860	2529446	2917536	160	160	975709	2385710	0	0	57127598	178523	14	65536	2	multi
pread_nowait_escalate	forward	4	8	12800	320	40	0.5000	0.5000	1.0000	0.0000	320	32434635	9866.0	518433	1524139	1956366	3132361	160	160	1215483	1862913	0	0	58532269	182913	14	65536	2	multi
pread_nowait_chunked	forward	4	8	0	320	40	0.5000	0.5000	1.0000	0.0001	320	103240629	3099.6	1053174	5236986	5714452	5877170	160	465	4450822	5355201	0	0	82387246	257460	14	65536	2	multi
pread_blocking_pooled	forward	5	8	12800	320	40	0.5000	0.5000	1.0000	0.0000	320	30711758	10419.5	559194	1463545	1890669	2021947	320	320	455579	1783995	0	0	58943127	184197	17	65536	2	multi
uring_whole	forward	5	8	0	320	40	0.5000	0.5000	1.0000	0.0000	320	31968326	10009.9	485446	1588263	1958978	2097301	160	160	992922	1775562	0	0	55002454	171882	5	65536	2	multi
pread_nowait	forward	5	8	12800	320	40	0.5000	0.5000	1.0000	0.0000	320	30601845	10456.9	589842	1542935	1894227	2229284	160	160	946442	1711198	0	0	52699449	164685	14	65536	2	multi
pread_nowait_escalate	forward	5	8	0	320	40	0.5000	0.5000	1.0000	0.0000	320	35635429	8979.8	556998	1732035	2026159	2318490	160	160	1394540	1847141	0	0	58482876	182758	13	65536	2	multi
pread_nowait_chunked	forward	5	8	12800	320	40	0.5000	0.5000	1.0000	0.0000	320	100869835	3172.4	818696	5094535	6683559	7145022	160	473	4116310	5925058	0	0	90748480	283589	14	65536	2	multi
pread_blocking_pooled	forward	1	1	0	320	40	1.0000	1.0000	0.0000	0.0001	320	152443292	2099.1	461677	578308	959380	1647219	320	320	416465	918099	0	0	84323594	263511	6	65536	2	multi
uring_whole	forward	1	1	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	160714032	1991.1	481853	568211	922144	1677220	320	320	308293	507501	0	0	91517795	285993	5	65536	2	multi
pread_nowait	forward	1	1	0	320	40	1.0000	1.0000	0.0000	0.0001	320	140212540	2282.2	415042	539106	724806	1212054	320	320	276096	407828	0	0	92172813	288040	6	65536	2	multi
