arm	study	temp	trace	access	chunk	repeat	frames	asks	first_frame_ns	later_p50_ns	later_p99_ns	later_mean_ns	series_wall_ns	gap_p50_ns	gap_p99_ns	gap_max_ns	gap_samples	bytes_copied	hop_p50_ns	other_later_p50_ns	other_later_p99_ns	other_asks	cpu_ns	threads_max	runtime	hop_count
pread_blocking_pooled	frames_250k_big.sbnd	cold	random	full	16384	1	2048	2048	895331	674251	1540216	524875	1076350418	443	4236	185033	1036440	512000000	642160	0	0	0	2102155489	10	multi	2048
pread_nowait_chunked	frames_250k_big.sbnd	cold	random	full	16384	1	2048	2048	1274695	69176	2231473	447769	918509255	1093	5902	1005053	550346	512000000	1132944	0	0	0	1532899898	10	multi	550
uring_nowait_whole	frames_250k_big.sbnd	cold	random	full	16384	1	2048	2048	770302	650095	1817681	526174	1079030338	1009	5423	4951163	703674	512000000	571104	0	0	0	1872022308	9	multi	1213
mmap_naive	frames_250k_big.sbnd	cold	random	full	16384	2	2048	2048	4240999	46794	4279935	282702	583211131	678	3833	3852911	532041	0	0	0	0	0	1210541772	9	multi	0
mmap_hybrid_mincore	frames_250k_big.sbnd	cold	random	full	16384	2	2048	2048	4660083	52871	4667437	311770	643130787	666	4076	542010	600084	0	3289432	0	0	0	1326911767	10	multi	159
mmap_touch_in_place	frames_250k_big.sbnd	cold	random	full	16384	2	2048	2048	4229233	66530	4598457	319016	657791314	702	4160	136564	587836	0	23485	0	0	0	1362675668	17	multi	2048
mmap_populate_read	frames_250k_big.sbnd	cold	random	full	16384	2	2048	2048	5906885	75776	4432286	318146	657662928	683	4155	142766	600676	0	33022	0	0	0	1344661143	10	multi	2048
mmap_blocking_touch	frames_250k_big.sbnd	cold	random	full	16384	2	2048	2048	4746976	69186	4670034	323306	667005153	585	4172	178300	622308	0	28024	0	0	0	1362192665	10	multi	2048
pread_blocking_pooled	frames_250k_big.sbnd	cold	random	full	16384	2	2048	2048	851983	631202	1515783	501399	1028179265	393	3798	99433	1081299	512000000	598777	0	0	0	1997662253	10	multi	2048
pread_nowait_chunked	frames_250k_big.sbnd	cold	random	full	16384	2	2048	2048	1478567	68271	2246403	445312	913661439	371	3755	889925	950462	512000000	1134827	0	0	0	1700121531	10	multi	548
uring_nowait_whole	frames_250k_big.sbnd	cold	random	full	16384	2	2048	2048	760783	631643	1603886	487155	999102749	904	4771	687318	725290	512000000	556013	0	0	0	1773317836	9	multi	1214
mmap_naive	frames_250k_big.sbnd	cold	random	full	16384	3	2048	2048	4339721	48147	4401404	293862	606146139	857	4076	55396	488380	0	0	0	0	0	1288227683	9	multi	0
mmap_hybrid_mincore	frames_250k_big.sbnd	cold	random	full	16384	3	2048	2048	4910867	53171	4433715	305287	630131439	567	4300	351288	578633	0	3356456	0	0	0	1304676941	10	multi	159
mmap_touch_in_place	frames_250k_big.sbnd	cold	random	full	16384	3	2048	2048	4336151	66111	4704678	315956	651602490	684	4258	136953	570254	0	23639	0	0	0	1350130434	15	multi	2048
mmap_populate_read	frames_250k_big.sbnd	cold	random	full	16384	3	2048	2048	4505602	74506	4518792	325411	671122085	702	4127	123862	593164	0	32071	0	0	0	1377410384	10	multi	2048
mmap_blocking_touch	frames_250k_big.sbnd	cold	random	full	16384	3	2048	2048	4092001	65627	4583413	315075	649508291	656	4007	160785	604218	0	26233	0	0	0	1308641345	10	multi	2048
pread_blocking_pooled	frames_250k_big.sbnd	cold	random	full	16384	3	2048	2048	884899	645039	1701524	516043	1058113528	412	3602	201615	1096622	512000000	614777	0	0	0	2045829666	10	multi	2048
pread_nowait_chunked	frames_250k_big.sbnd	cold	random	full	16384	3	2048	2048	1386879	59525	2229498	440658	904029210	388	3868	940969	897599	512000000	1128001	0	0	0	1656409998	10	multi	549
uring_nowait_whole	frames_250k_big.sbnd	cold	random	full	16384	3	2048	2048	816202	656009	1579154	506689	1039150517	1010	5474	1037546	669671	512000000	570740	0	0	0	1866591754	9	multi	1209
mmap_naive	frames_250k_big.sbnd	cold	random	full	16384	4	2048	2048	4910752	50077	4522132	298896	617053811	930	4086	148369	478004	0	0	0	0	0	1299104998	9	multi	0
mmap_hybrid_mincore	frames_250k_big.sbnd	cold	random	full	16384	4	2048	2048	3917726	53070	4462524	307738	634141198	700	4043	1123267	558561	0	3291824	0	0	0	1321486665	10	multi	159
mmap_touch_in_place	frames_250k_big.sbnd	cold	random	full	16384	4	2048	2048	3715168	68476	4370306	308689	636135883	728	4404	79214	538905	0	24396	0	0	0	1341159144	11	multi	2048
mmap_populate_read	frames_250k_big.sbnd	cold	random	full	16384	4	2048	2048	4364671	77487	4723739	333649	687868236	563	4245	134102	629258	0	35485	0	0	0	1407322480	10	multi	2048
mmap_blocking_touch	frames_250k_big.sbnd	cold	random	full	16384	4	2048	2048	4516470	76226	4643785	328621	677707333	750	4501	148648	571258	0	30770	0	0	0	1385426114	10	multi	2048
pread_blocking_pooled	frames_250k_big.sbnd	cold	random	full	16384	4	2048	2048	811632	665876	1594177	514816	1055633337	430	4076	128339	1054119	512000000	634245	0	0	0	2052364328	10	multi	2048
pread_nowait_chunked	frames_250k_big.sbnd	cold	random	full	16384	4	2048	2048	1551496	77328	2261601	456655	937057596	429	4231	993251	862223	512000000	1134521	0	0	0	1744408709	10	multi	549
uring_nowait_whole	frames_250k_big.sbnd	cold	random	full	16384	4	2048	2048	814036	648947	1613938	499597	1024541430	1022	5336	925762	674833	512000000	572701	0	0	0	1840309442	9	multi	1210
mmap_naive	frames_250k_big.sbnd	cold	random	full	16384	5	2048	2048	3848663	54171	4763002	306168	630886870	733	4038	3817303	538366	0	0	0	0	0	1296240203	9	multi	0
mmap_hybrid_mincore	frames_250k_big.sbnd	cold	random	full	16384	5	2048	2048	4393179	52630	4524937	301590	622019379	726	4030	59777	544558	0	3289804	0	0	0	1309279271	10	multi	159
mmap_touch_in_place	frames_250k_big.sbnd	cold	random	full	16384	5	2048	2048	4344206	68082	4478559	317407	654587296	754	4456	70248	538041	0	24956	0	0	0	1370843767	11	multi	2048
mmap_populate_read	frames_250k_big.sbnd	cold	random	full	16384	5	2048	2048	5669465	78836	5274317	353905	730659669	702	4310	153041	633571	0	34577	0	0	0	1486020105	10	multi	2048
mmap_blocking_touch	frames_250k_big.sbnd	cold	random	full	16384	5	2048	2048	4496945	72408	4701916	325952	672247941	677	4340	50556	593456	0	27425	0	0	0	1364206930	10	multi	2048
pread_blocking_pooled	frames_250k_big.sbnd	cold	random	full	16384	5	2048	2048	1155812	654025	1575306	510407	1046915575	398	3935	55547	1080664	512000000	623936	0	0	0	2047419532	10	multi	2048
pread_nowait_chunked	frames_250k_big.sbnd	cold	random	full	16384	5	2048	2048	1422077	63727	2253282	444673	912306337	435	4017	1052023	822735	512000000	1121909	0	0	0	1701888625	10	multi	550
uring_nowait_whole	frames_250k_big.sbnd	cold	random	full	16384	5	2048	2048	1101560	646814	1547688	503017	1031953497	1143	5569	919332	615303	512000000	570747	0	0	0	1855867909	9	multi	1211
mmap_naive	frames_250k_big.sbnd	cold	random	full	16384	6	2048	2048	7128613	53465	4452091	302179	626015179	903	4349	7035375	472743	0	0	0	0	0	1315174918	9	multi	0
mmap_hybrid_mincore	frames_250k_big.sbnd	cold	random	full	16384	6	2048	2048	4230835	58373	4743592	318621	656761693	753	4445	75554	543819	0	3302004	0	0	0	1384250973	10	multi	159
mmap_touch_in_place	frames_250k_big.sbnd	cold	random	full	16384	6	2048	2048	4171064	65970	4637224	310938	641160057	747	4416	313945	533299	0	23423	0	0	0	1331323077	11	multi	2048
mmap_populate_read	frames_250k_big.sbnd	cold	random	full	16384	6	2048	2048	4965998	74108	4573901	328588	678124810	590	4222	324384	621418	0	31492	0	0	0	1373864887	10	multi	2048
mmap_blocking_touch	frames_250k_big.sbnd	cold	random	full	16384	6	2048	2048	4146955	70175	4473331	313140	645658659	709	4294	38907	564810	0	26931	0	0	0	1304936748	10	multi	2048
pread_blocking_pooled	frames_250k_big.sbnd	cold	random	full	16384	6	2048	2048	812794	648803	1627668	509391	1044472424	404	3743	117080	1091808	512000000	618556	0	0	0	2029605185	10	multi	2048
pread_nowait_chunked	frames_250k_big.sbnd	cold	random	full	16384	6	2048	2048	1421803	64462	2256424	440906	904584733	403	3768	1000628	868978	512000000	1114806	0	0	0	1677430210	10	multi	548
uring_nowait_whole	frames_250k_big.sbnd	cold	random	full	16384	6	2048	2048	745614	636741	1561738	488954	1002759869	1018	5127	895112	683000	512000000	566368	0	0	0	1808214834	9	multi	1213
mmap_naive	frames_250k_big.sbnd	cold	random	full	16384	7	2048	2048	4532252	60212	4450695	300189	619387203	461	3895	65909	617924	0	0	0	0	0	1304072514	9	multi	0
mmap_hybrid_mincore	frames_250k_big.sbnd	cold	random	full	16384	7	2048	2048	4604787	53223	4483122	302248	623582689	805	3806	1028912	537796	0	3230832	0	0	0	1306476063	10	multi	159
mmap_touch_in_place	frames_250k_big.sbnd	cold	random	full	16384	7	2048	2048	4512657	68517	4710327	327821	676140090	783	4669	223308	531686	0	24917	0	0	0	1407176643	11	multi	2048
mmap_populate_read	frames_250k_big.sbnd	cold	random	full	16384	7	2048	2048	4155911	77811	4595748	329886	680038423	631	4445	345876	597804	0	34498	0	0	0	1391915867	10	multi	2048
mmap_blocking_touch	frames_250k_big.sbnd	cold	random	full	16384	7	2048	2048	4787287	76206	4196172	313364	646763401	762	4599	30456	515392	0	29301	0	0	0	1329777355	10	multi	2048
pread_blocking_pooled	frames_250k_big.sbnd	cold	random	full	16384	7	2048	2048	805584	668662	1604202	520722	1067731612	451	4011	152786	1045353	512000000	633602	0	0	0	2078881425	10	multi	2048
pread_nowait_chunked	frames_250k_big.sbnd	cold	random	full	16384	7	2048	2048	1340665	83187	2438227	478689	981996150	472	4353	995399	901111	512000000	1136371	0	0	0	1837520761	10	multi	547
uring_nowait_whole	frames_250k_big.sbnd	cold	random	full	16384	7	2048	2048	793914	645687	1561030	497922	1021215676	1106	5321	998648	666407	512000000	572660	0	0	0	1810811544	9	multi	1214
mmap_naive	frames_250k_big.sbnd	cold	random	full	16384	8	2048	2048	3749615	48374	3979838	279432	576022708	944	4059	3683454	427700	0	0	0	0	0	1213128408	9	multi	0
mmap_hybrid_mincore	frames_250k_big.sbnd	cold	random	full	16384	8	2048	2048	4901570	54431	4582149	308006	635686115	612	4383	1267178	556295	0	3349654	0	0	0	1344164279	10	multi	159
mmap_touch_in_place	frames_250k_big.sbnd	cold	random	full	16384	8	2048	2048	4656721	67187	4608519	316686	653455528	761	4455	97516	528838	0	24475	0	0	0	1367173180	11	multi	2048
mmap_populate_read	frames_250k_big.sbnd	cold	random	full	16384	8	2048	2048	4446935	78945	4962696	350059	721640077	696	5018	224604	565533	0	34012	0	0	0	1467677296	10	multi	2048
mmap_blocking_touch	frames_250k_big.sbnd	cold	random	full	16384	8	2048	2048	5263163	74740	4285104	310110	640545861	750	4460	138728	534166	0	31927	0	0	0	1320031599	10	multi	2048
pread_blocking_pooled	frames_250k_big.sbnd	cold	random	full	16384	8	2048	2048	958060	677198	1568224	526505	1079745718	502	4291	93993	1012036	512000000	643835	0	0	0	2111805374	10	multi	2048
pread_nowait_chunked	frames_250k_big.sbnd	cold	random	full	16384	8	2048	2048	1375887	79263	2268674	459203	942177460	558	4507	1070073	800303	512000000	1130506	0	0	0	1747212604	10	multi	548
uring_nowait_whole	frames_250k_big.sbnd	cold	random	full	16384	8	2048	2048	761065	649202	1656420	503890	1033331229	1017	5468	961402	672188	512000000	575460	0	0	0	1836647920	9	multi	1212
mmap_naive	frames_250k_big.sbnd	cold	random	full	16384	9	2048	2048	3770703	48700	4432987	295170	608287979	652	4238	88646	545253	0	0	0	0	0	1265730344	9	multi	0
mmap_hybrid_mincore	frames_250k_big.sbnd	cold	random	full	16384	9	2048	2048	3953454	49894	4781276	315118	649279654	474	3957	1038378	620878	0	3406047	0	0	0	1338913826	10	multi	159
mmap_touch_in_place	frames_250k_big.sbnd	cold	random	full	16384	9	2048	2048	5103889	67312	4406922	305050	630047267	709	4274	188868	543041	0	24124	0	0	0	1305855233	11	multi	2048
mmap_populate_read	frames_250k_big.sbnd	cold	random	full	16384	9	2048	2048	4491697	84067	4364488	326153	672736088	726	4488	885518	575275	0	37946	0	0	0	1378659247	10	multi	2048
mmap_blocking_touch	frames_250k_big.sbnd	cold	random	full	16384	9	2048	2048	4295123	67690	4683448	320612	661052359	691	4239	57284	599477	0	27975	0	0	0	1346389657	10	multi	2048
pread_blocking_pooled	frames_250k_big.sbnd	cold	random	full	16384	9	2048	2048	865557	654679	1567746	507170	1039957764	378	3700	147948	1143872	512000000	627249	0	0	0	2022573647	10	multi	2048
pread_nowait_chunked	frames_250k_big.sbnd	cold	random	full	16384	9	2048	2048	1411226	57441	2203209	436377	895275420	393	3850	1226792	897223	512000000	1125234	0	0	0	1636875946	10	multi	550
uring_nowait_whole	frames_250k_big.sbnd	cold	random	full	16384	9	2048	2048	890290	633177	1552442	487611	1000147202	929	5062	785544	714875	512000000	560997	0	0	0	1786109561	9	multi	1213
