label	arm	prefetch	temp	shape	size	stride	depth	readers	repeat	pos	asks	p50_ns	p90_ns	p99_ns	cpu_ns_per_ask	wall_ns	asks_per_s	threads	gap_p99_ns	gap_max_ns	miss_pct	resident_pct
warm16_d1_r6	before	off	warm	sweep	16384	16384	1	1	0	0	256	2242	2662	3678	4008	802686	318929	5	0	0	0.0	0.000
cold16_d1_r6	before	off	cold	stride	16384	250000	1	1	0	0	256	70708	86290	146673	46806	19517650	13116	5	0	0	99.6	0.000
cold16_dW_r6	before	off	cold	stride	16384	250000	4	1	0	0	256	142906	218944	289908	70359	10337600	24764	5	0	0	99.2	0.000
seq1g_d1_r6	before	off	cold	sweep	16384	16384	1	1	0	0	256	1898	2367	48449	4745	2446505	104639	5	0	0	0.8	0.000
warm16_d1_r6	after	off	warm	sweep	16384	16384	1	1	0	0	256	1771	2238	2925	4212	686937	372669	5	0	0	0.0	0.000
cold16_d1_r6	after	off	cold	stride	16384	250000	1	1	0	0	256	70283	81464	158277	47078	19079185	13418	5	0	0	99.2	0.000
cold16_dW_r6	after	off	cold	stride	16384	250000	4	1	0	0	256	149711	247615	308410	67573	10754568	23804	5	0	0	99.2	0.000
seq1g_d1_r6	after	off	cold	sweep	16384	16384	1	1	0	0	256	2366	2967	78927	6544	2925088	87519	5	0	0	0.8	0.000
warm16_d1_r7	after	off	warm	sweep	16384	16384	1	1	0	0	256	1731	2142	2677	3095	616014	415575	5	0	0	0.0	0.000
cold16_d1_r7	after	off	cold	stride	16384	250000	1	1	0	0	256	71210	83060	129358	46673	19531799	13107	5	0	0	99.6	0.000
cold16_dW_r7	after	off	cold	stride	16384	250000	4	1	0	0	256	137851	217769	302315	69671	9989885	25626	5	0	0	98.0	0.000
seq1g_d1_r7	after	off	cold	sweep	16384	16384	1	1	0	0	256	1931	2582	56240	4967	2509830	101999	5	0	0	1.2	0.000
warm16_d1_r7	before	off	warm	sweep	16384	16384	1	1	0	0	256	2207	2581	3422	3548	817085	313309	5	0	0	0.0	0.000
cold16_d1_r7	before	off	cold	stride	16384	250000	1	1	0	0	256	72031	92292	167794	48624	20381134	12561	5	0	0	99.6	0.000
cold16_dW_r7	before	off	cold	stride	16384	250000	4	1	0	0	256	163023	229106	291674	65927	10759408	23793	5	0	0	99.2	0.000
seq1g_d1_r7	before	off	cold	sweep	16384	16384	1	1	0	0	256	1957	2587	47382	5071	2442497	104811	5	0	0	0.8	0.000
