label	arm	prefetch	temp	shape	size	stride	depth	readers	repeat	pos	asks	p50_ns	p90_ns	p99_ns	cpu_ns_per_ask	wall_ns	asks_per_s	threads	gap_p99_ns	gap_max_ns	miss_pct	resident_pct
v17_ra128_fm_r5	pool	off	cold	trace	250000	0	8	1	0	0	300	1095663	1651800	2103386	207594	43969353	6823	15	0	0	100.0	0.000
v17_ra128_fm_r5	uring	off	cold	trace	250000	0	8	1	0	1	300	1221553	1895586	2266307	125853	51464243	5829	5	0	0	100.0	0.000
v17_ra128_fm_r5	hybrid	off	cold	trace	250000	0	8	1	0	2	300	1190074	1672891	2326486	123099	50701037	5917	5	0	0	98.7	0.000
v17_ra128_fm_r5	uring	off	cold	trace	250000	0	8	1	1	0	300	1225701	4984485	9931245	247174	86635290	3463	5	0	0	100.0	0.000
v17_ra128_fm_r5	hybrid	off	cold	trace	250000	0	8	1	1	1	300	1159311	5665845	10104912	850167	262408730	1143	5	0	0	39.0	0.000
v17_ra128_fm_r5	pool	off	cold	trace	250000	0	8	1	1	2	300	1160187	1651994	2099083	211008	44356330	6763	15	0	0	100.0	0.000
v17_ra128_fm_r5	hybrid	off	cold	trace	250000	0	8	1	2	0	300	1126871	1953060	2935014	138966	53423195	5616	5	0	0	98.3	0.000
v17_ra128_fm_r5	pool	off	cold	trace	250000	0	8	1	2	1	300	1022424	1577118	2242494	221655	41684293	7197	15	0	0	100.0	0.000
v17_ra128_fm_r5	uring	off	cold	trace	250000	0	8	1	2	2	300	1089878	1870269	2330972	111974	47475537	6319	5	0	0	100.0	0.000
v17_ra128_fm_r5	pool	off	cold	trace	250000	0	8	1	3	0	300	1068854	2653300	4354103	394519	54632404	5491	17	0	0	99.3	0.000
v17_ra128_fm_r5	uring	off	cold	trace	250000	0	8	1	3	1	300	1158874	1867244	2867353	119236	49845492	6019	5	0	0	100.0	0.000
v17_ra128_fm_r5	hybrid	off	cold	trace	250000	0	8	1	3	2	300	1090723	1587268	2033188	115842	47803960	6276	5	0	0	99.0	0.000
v17_ra128_fm_r5	uring	off	cold	trace	250000	0	8	1	4	0	300	1019836	1937755	6794003	119577	52847593	5677	5	0	0	100.0	0.000
v17_ra128_fm_r5	hybrid	off	cold	trace	250000	0	8	1	4	1	300	1107122	1411822	2363236	120035	48018222	6248	5	0	0	99.0	0.000
v17_ra128_fm_r5	pool	off	cold	trace	250000	0	8	1	4	2	300	1144169	1786619	4203077	282257	48008299	6249	18	0	0	100.0	0.000
v17_ra128_fm_r5	hybrid	off	cold	trace	250000	0	8	1	5	0	300	1280224	1658287	5765182	104909	51152034	5865	5	0	0	99.7	0.000
v17_ra128_fm_r5	pool	off	cold	trace	250000	0	8	1	5	1	300	1164879	1785277	2875930	244106	47874652	6266	16	0	0	100.0	0.000
v17_ra128_fm_r5	uring	off	cold	trace	250000	0	8	1	5	2	300	1238822	1998108	3702300	125446	53159738	5643	5	0	0	100.0	0.000
v17_ra128_fm_r5	pool	off	cold	trace	250000	0	8	1	6	0	300	1057651	2105857	3373800	285297	47589648	6304	18	0	0	100.0	0.000
v17_ra128_fm_r5	uring	off	cold	trace	250000	0	8	1	6	1	300	1450043	9504377	10175356	432576	145528075	2061	5	0	0	100.0	0.000
v17_ra128_fm_r5	hybrid	off	cold	trace	250000	0	8	1	6	2	300	1101894	1554434	3539231	96675	46771871	6414	5	0	0	100.0	0.000
v17_ra128_fm_r5	uring	off	cold	trace	250000	0	8	1	7	0	300	1168838	1487389	2159589	117076	48077173	6240	5	0	0	100.0	0.000
v17_ra128_fm_r5	hybrid	off	cold	trace	250000	0	8	1	7	1	300	1105683	1812267	2270131	119339	51216140	5858	5	0	0	99.3	0.000
v17_ra128_fm_r5	pool	off	cold	trace	250000	0	8	1	7	2	300	1198649	1580345	2043223	215822	44350257	6764	16	0	0	100.0	0.000
v17_ra128_fm_r5	hybrid	off	cold	trace	250000	0	8	1	8	0	300	910027	1493655	3554119	94579	42442831	7068	5	0	0	100.0	0.000
v17_ra128_fm_r5	pool	off	cold	trace	250000	0	8	1	8	1	300	1731143	3807488	5955733	591510	78974173	3799	19	0	0	100.0	0.000
v17_ra128_fm_r5	uring	off	cold	trace	250000	0	8	1	8	2	300	1457600	9461203	10473888	467997	156997922	1911	5	0	0	100.0	0.000
v17_ra128_fm_r5	pool	off	cold	trace	250000	0	8	1	9	0	300	1014534	1807325	2712923	242116	45240640	6631	16	0	0	100.0	0.000
v17_ra128_fm_r5	uring	off	cold	trace	250000	0	8	1	9	1	300	1032302	1504217	1853352	88834	42075810	7130	5	0	0	100.0	0.000
v17_ra128_fm_r5	hybrid	off	cold	trace	250000	0	8	1	9	2	300	836580	1345790	1515354	90622	38796873	7733	5	0	0	99.3	0.000
v17_ra128_fm_r5	uring	off	cold	trace	250000	0	8	1	10	0	300	1197495	1611085	1752059	88128	45174177	6641	5	0	0	100.0	0.000
v17_ra128_fm_r5	hybrid	off	cold	trace	250000	0	8	1	10	1	300	1116798	1547103	1751964	89914	45222497	6634	5	0	0	100.0	0.000
v17_ra128_fm_r5	pool	off	cold	trace	250000	0	8	1	10	2	300	1080812	1540196	2036769	190950	41650537	7203	16	0	0	100.0	0.000
v17_ra128_fm_r5	hybrid	off	cold	trace	250000	0	8	1	11	0	300	1118221	1549922	1758482	90469	45558683	6585	5	0	0	100.0	0.000
v17_ra128_fm_r5	pool	off	cold	trace	250000	0	8	1	11	1	300	1119515	1605167	2107176	186872	43427371	6908	17	0	0	100.0	0.000
v17_ra128_fm_r5	uring	off	cold	trace	250000	0	8	1	11	2	300	887511	1462461	1608420	86601	38803537	7731	5	0	0	100.0	0.000
v17_ra128_fm_r3	pool	off	cold	trace	62500	0	1	1	0	0	300	122768	154354	209624	107573	38818599	7728	6	0	0	99.0	0.000
v17_ra128_fm_r3	uring	off	cold	trace	62500	0	1	1	0	1	300	93771	112628	150252	50602	29414451	10199	5	0	0	100.0	0.000
v17_ra128_fm_r3	hybrid	off	cold	trace	62500	0	1	1	0	2	300	94962	111206	138919	52666	29566448	10147	5	0	0	99.0	0.000
v17_ra128_fm_r3	uring	off	cold	trace	62500	0	1	1	1	0	300	119723	150124	200659	68120	40748059	7362	5	0	0	100.0	0.000
v17_ra128_fm_r3	hybrid	off	cold	trace	62500	0	1	1	1	1	300	118046	149013	238245	68932	37989800	7897	5	0	0	99.7	0.000
v17_ra128_fm_r3	pool	off	cold	trace	62500	0	1	1	1	2	300	159438	183107	227770	120777	48534040	6181	7	0	0	99.7	0.000
v17_ra128_fm_r3	hybrid	off	cold	trace	62500	0	1	1	2	0	300	120368	152144	381108	75016	39704046	7556	5	0	0	99.7	0.000
v17_ra128_fm_r3	pool	off	cold	trace	62500	0	1	1	2	1	300	148574	170534	211678	99118	45551394	6586	6	0	0	99.7	0.000
v17_ra128_fm_r3	uring	off	cold	trace	62500	0	1	1	2	2	300	122457	158182	329258	70662	39429691	7608	5	0	0	100.0	0.000
v17_ra128_fm_r3	pool	off	cold	trace	62500	0	1	1	3	0	300	119993	144757	237543	111085	37869789	7922	6	0	0	99.3	0.000
v17_ra128_fm_r3	uring	off	cold	trace	62500	0	1	1	3	1	300	101081	128586	225001	54963	32451488	9245	5	0	0	100.0	0.000
v17_ra128_fm_r3	hybrid	off	cold	trace	62500	0	1	1	3	2	300	117728	138261	192589	64672	36431964	8235	5	0	0	99.3	0.000
