label	arm	prefetch	temp	shape	size	stride	depth	readers	repeat	pos	asks	p50_ns	p90_ns	p99_ns	cpu_ns_per_ask	wall_ns	asks_per_s	threads	gap_p99_ns	gap_max_ns	miss_pct	resident_pct	peak_named	peak_in_flight	rss_kib	rings_built	monitors	short_reads	reads_per_ask
fill16_pool	product_fill_serial	off	warm	sweep	16384	16384	1	1	3	0	256	12816	13491	14611	15179	3504741	73044	6	0	0	100.0	0.000	2	1	36	0	0	0	1.00
fill16_pool	product_fill	off	warm	sweep	16384	16384	1	1	3	1	256	3809	17315	34978	14672	2335879	109595	12	0	0	100.0	0.000	2	2	60	0	0	0	1.00
fill16_pool	product_fill	off	warm	sweep	16384	16384	1	1	4	0	256	6723	16753	39763	14777	2371500	107949	11	0	0	100.0	0.000	2	2	24	0	0	0	1.00
fill16_pool	product_fill_serial	off	warm	sweep	16384	16384	1	1	4	1	256	15532	21777	23863	19053	4636147	55218	6	0	0	100.0	0.000	2	1	36	0	0	0	1.00
fill16_pool	product_fill_serial	off	warm	sweep	16384	16384	1	1	5	0	256	14765	19572	24151	18319	4287905	59703	6	0	0	100.0	0.000	2	1	12	0	0	0	1.00
fill16_pool	product_fill	off	warm	sweep	16384	16384	1	1	5	1	256	8959	14564	25385	13825	2183855	117224	9	0	0	100.0	0.000	2	2	0	0	0	0	1.00
fill16_pool	product_fill	off	warm	sweep	16384	16384	1	1	6	0	256	10517	12303	14453	11467	1874465	136572	7	0	0	100.0	0.000	2	2	0	0	0	0	1.00
fill16_pool	product_fill_serial	off	warm	sweep	16384	16384	1	1	6	1	256	13153	13636	16054	15238	3568058	71748	6	0	0	100.0	0.000	2	1	36	0	0	0	1.00
fill16_pool	product_fill_serial	off	warm	sweep	16384	16384	1	1	7	0	256	12909	13677	20638	15254	3468924	73798	6	0	0	100.0	0.000	2	1	0	0	0	0	1.00
fill16_pool	product_fill	off	warm	sweep	16384	16384	1	1	7	1	256	8994	12336	15531	11185	1877441	136356	8	0	0	100.0	0.000	2	2	16	0	0	0	1.00
fill16_pool	product_fill	off	warm	sweep	16384	16384	1	1	8	0	256	9140	12503	18026	11629	1950906	131221	8	0	0	100.0	0.000	2	2	44	0	0	0	1.00
fill16_pool	product_fill_serial	off	warm	sweep	16384	16384	1	1	8	1	256	13146	13596	14805	15126	3493350	73282	6	0	0	100.0	0.000	2	1	12	0	0	0	1.00
fill16_pool	product_fill_serial	off	warm	sweep	16384	16384	1	1	9	0	256	13357	13876	15064	15419	3557778	71955	6	0	0	100.0	0.000	2	1	4	0	0	0	1.00
fill16_pool	product_fill	off	warm	sweep	16384	16384	1	1	9	1	256	8696	12518	13304	11787	1930355	132618	7	0	0	100.0	0.000	2	2	0	0	0	0	1.00
fill16_pool	product_fill	off	warm	sweep	16384	16384	1	1	10	0	256	8731	11880	13494	11351	1851766	138246	7	0	0	100.0	0.000	2	2	0	0	0	0	1.00
fill16_pool	product_fill_serial	off	warm	sweep	16384	16384	1	1	10	1	256	13422	13858	15287	15521	3584804	71413	6	0	0	100.0	0.000	2	1	4	0	0	0	1.00
fill16_pool	product_fill_serial	off	warm	sweep	16384	16384	1	1	11	0	256	13322	13832	15541	15617	3550554	72101	6	0	0	100.0	0.000	2	1	32	0	0	0	1.00
fill16_pool	product_fill	off	warm	sweep	16384	16384	1	1	11	1	256	8730	12568	20093	11740	1946270	131534	8	0	0	100.0	0.000	2	2	0	0	0	0	1.00
fill16_cold	product_fill	off	cold	sweep	16384	16384	1	1	0	0	256	3275	5818	382926	10612	3888724	65831	6	0	0	2.3	0.000	2	1	312	0	0	0	1.00
fill16_cold	product_fill_serial	off	cold	sweep	16384	16384	1	1	0	1	256	2709	32263	95667	9015	3331770	76836	6	0	0	6.2	0.000	2	1	44	0	0	0	1.00
fill16_cold	product_fill_serial	off	cold	sweep	16384	16384	1	1	1	0	256	2971	37758	95710	10249	3423047	74787	6	0	0	6.2	0.000	2	1	8	0	0	0	1.00
fill16_cold	product_fill	off	cold	sweep	16384	16384	1	1	1	1	256	3139	6036	375667	10135	3415714	74948	6	0	0	2.3	0.000	2	1	48	0	0	0	1.00
fill16_cold	product_fill	off	cold	sweep	16384	16384	1	1	2	0	256	2972	5666	312315	9880	3323358	77031	6	0	0	2.3	0.000	2	1	0	0	0	0	1.00
fill16_cold	product_fill_serial	off	cold	sweep	16384	16384	1	1	2	1	256	2739	35467	104396	8826	3311314	77311	6	0	0	6.2	0.000	2	1	8	0	0	0	1.00
fill16_cold	product_fill_serial	off	cold	sweep	16384	16384	1	1	3	0	256	3052	31949	95823	9187	3290042	77811	6	0	0	6.2	0.000	2	1	0	0	0	0	1.00
fill16_cold	product_fill	off	cold	sweep	16384	16384	1	1	3	1	256	4225	5902	322114	11164	3511667	72900	6	0	0	2.3	0.000	2	1	40	0	0	0	1.00
fill16_cold	product_fill	off	cold	sweep	16384	16384	1	1	4	0	256	3938	5694	318004	10045	3367060	76031	6	0	0	2.3	0.000	2	1	0	0	0	0	1.00
fill16_cold	product_fill_serial	off	cold	sweep	16384	16384	1	1	4	1	256	3297	32220	84537	8909	3134938	81660	6	0	0	6.2	0.000	2	1	0	0	0	0	1.00
fill16_cold	product_fill_serial	off	cold	sweep	16384	16384	1	1	5	0	256	2862	34390	81876	9146	3047006	84017	6	0	0	6.2	0.000	2	1	0	0	0	0	1.00
fill16_cold	product_fill	off	cold	sweep	16384	16384	1	1	5	1	256	2894	5524	288113	10085	3244773	78896	6	0	0	2.3	0.000	2	1	0	0	0	0	1.00
fill16_cold	product_fill	off	cold	sweep	16384	16384	1	1	6	0	256	2985	5591	305237	8812	3007787	85112	6	0	0	2.3	0.000	2	1	0	0	0	0	1.00
fill16_cold	product_fill_serial	off	cold	sweep	16384	16384	1	1	6	1	256	2800	33231	83415	9261	2921983	87612	6	0	0	6.2	0.000	2	1	0	0	0	0	1.00
fill16_cold	product_fill_serial	off	cold	sweep	16384	16384	1	1	7	0	256	3115	34885	79199	9446	3106769	82401	6	0	0	6.2	0.000	2	1	0	0	0	0	1.00
fill16_cold	product_fill	off	cold	sweep	16384	16384	1	1	7	1	256	4101	5750	289260	9452	3145391	81389	6	0	0	2.3	0.000	2	1	0	0	0	0	1.00
fill16_cold	product_fill	off	cold	sweep	16384	16384	1	1	8	0	256	3138	5961	302738	9499	3177109	80576	6	0	0	2.3	0.000	2	1	0	0	0	0	1.00
fill16_cold	product_fill_serial	off	cold	sweep	16384	16384	1	1	8	1	256	2957	35508	85913	9378	3051093	83904	6	0	0	5.9	0.000	2	1	0	0	0	0	1.00
fill16_cold	product_fill_serial	off	cold	sweep	16384	16384	1	1	9	0	256	2730	32473	82938	9065	2773969	92287	6	0	0	6.2	0.000	2	1	0	0	0	0	1.00
fill16_cold	product_fill	off	cold	sweep	16384	16384	1	1	9	1	256	3566	5901	355434	10727	3628848	70546	6	0	0	2.3	0.000	2	1	0	0	0	0	1.00
fill16_cold	product_fill	off	cold	sweep	16384	16384	1	1	10	0	256	4069	5869	309779	10218	3315839	77205	6	0	0	2.3	0.000	2	1	0	0	0	0	1.00
fill16_cold	product_fill_serial	off	cold	sweep	16384	16384	1	1	10	1	256	5230	32640	87251	9709	3130464	81777	6	0	0	6.2	0.000	2	1	0	0	0	0	1.00
fill16_cold	product_fill_serial	off	cold	sweep	16384	16384	1	1	11	0	256	2536	28201	84019	9419	3039619	84221	6	0	0	5.9	0.000	2	1	0	0	0	0	1.00
