label	arm	prefetch	temp	shape	size	stride	depth	readers	repeat	pos	asks	p50_ns	p90_ns	p99_ns	cpu_ns_per_ask	wall_ns	asks_per_s	threads	gap_p99_ns	gap_max_ns	miss_pct	resident_pct
warm16_d1_r7	before	off	warm	sweep	16384	16384	1	1	0	0	256	3415	5074	8546	5363	1135547	225442	9	0	0	0.0	0.000
cold16_d1_r7	before	off	cold	stride	16384	250000	1	1	0	0	256	202333	305260	379323	32026	55944708	4576	9	0	0	99.2	0.000
cold16_dW_r7	before	off	cold	stride	16384	250000	4	1	0	0	256	260462	351940	403214	42789	17189601	14893	9	0	0	99.2	0.000
seq1g_d1_r7	before	off	cold	sweep	16384	16384	1	1	0	0	256	3969	4570	25187	22811	5439515	47063	9	0	0	0.0	0.000
warm16_d1_r8	before	off	warm	sweep	16384	16384	1	1	0	0	256	4389	5101	10250	6754	1363665	187729	9	0	0	0.0	0.000
cold16_d1_r8	before	off	cold	stride	16384	250000	1	1	0	0	256	195265	288001	370950	34863	54246453	4719	9	0	0	99.2	0.000
cold16_dW_r8	before	off	cold	stride	16384	250000	4	1	0	0	256	252795	340141	408428	40130	16655040	15371	9	0	0	99.2	0.000
seq1g_d1_r8	before	off	cold	sweep	16384	16384	1	1	0	0	256	3070	4620	101889	18024	4548491	56282	9	0	0	0.4	0.000
warm16_d1_r8	after	off	warm	sweep	16384	16384	1	1	0	0	256	3473	4103	9659	5000	1099359	232863	9	0	0	0.0	0.000
cold16_d1_r8	after	off	cold	stride	16384	250000	1	1	0	0	256	207615	294699	348071	36065	56511534	4530	9	0	0	99.2	0.000
cold16_dW_r8	after	off	cold	stride	16384	250000	4	1	0	0	256	251630	328522	420020	33751	16541360	15476	9	0	0	99.2	0.000
seq1g_d1_r8	after	off	cold	sweep	16384	16384	1	1	0	0	256	2377	3169	487609	13978	4052125	63177	9	0	0	0.4	0.000
warm16_d1_r9	after	off	warm	sweep	16384	16384	1	1	0	0	256	2960	3485	9450	4364	917862	278909	9	0	0	0.0	0.000
cold16_d1_r9	after	off	cold	stride	16384	250000	1	1	0	0	256	198238	295446	360372	31446	54735695	4677	9	0	0	99.2	0.000
cold16_dW_r9	after	off	cold	stride	16384	250000	4	1	0	0	256	248724	335985	409698	35869	16579771	15441	9	0	0	99.2	0.000
seq1g_d1_r9	after	off	cold	sweep	16384	16384	1	1	0	0	256	3309	5654	134236	17533	4487273	57050	9	0	0	0.4	0.000
warm16_d1_r9	before	off	warm	sweep	16384	16384	1	1	0	0	256	2907	3291	10378	4213	916040	279464	9	0	0	0.0	0.000
cold16_d1_r9	before	off	cold	stride	16384	250000	1	1	0	0	256	215141	328139	369543	33792	58593802	4369	9	0	0	99.2	0.000
