label	arm	prefetch	temp	shape	size	stride	depth	readers	repeat	pos	asks	p50_ns	p90_ns	p99_ns	cpu_ns_per_ask	wall_ns	asks_per_s	threads	gap_p99_ns	gap_max_ns	miss_pct	resident_pct	peak_named	peak_in_flight	rss_kib	rings_built	monitors	short_reads	reads_per_ask
sz65536	pool	off	cold	stride	65536	500000	2	1	6	0	256	383493	455978	553676	64539	50426781	5077	11	0	0	99.6	0.000	0	0	0	0	0	0	0.00
sz65536	hybrid_lazyring	off	cold	stride	65536	500000	2	1	6	1	256	389939	513304	593121	50213	52693134	4858	9	0	0	99.6	0.000	0	2	132	0	0	0	0.00
sz65536	product	off	cold	stride	65536	500000	2	1	6	2	256	187593	277558	384954	48257	50066248	5113	9	0	0	99.6	0.000	2	2	0	1	0	0	1.00
sz65536	product_ahead	off	cold	stride	65536	500000	2	1	6	3	256	140992	231038	359475	46386	37025284	6914	9	0	0	99.6	0.000	3	3	0	1	0	0	1.00
sz65536	hybrid_lazyring	off	cold	stride	65536	500000	2	1	7	0	256	383185	506869	1197309	50029	54670972	4683	9	0	0	100.0	0.000	0	2	68	0	0	0	0.00
sz65536	product	off	cold	stride	65536	500000	2	1	7	1	256	190127	275090	397205	45734	49598031	5161	9	0	0	99.6	0.000	2	2	0	1	0	0	1.00
sz65536	product_ahead	off	cold	stride	65536	500000	2	1	7	2	256	149398	253207	1419183	47718	46625779	5491	9	0	0	99.6	0.000	3	3	0	1	0	0	1.00
sz65536	pool	off	cold	stride	65536	500000	2	1	7	3	256	377497	444202	509149	63723	49894705	5131	11	0	0	99.6	0.000	0	0	0	0	0	0	0.00
sz65536	product	off	cold	stride	65536	500000	2	1	8	0	256	191717	341030	474130	48039	52883958	4841	9	0	0	99.6	0.000	2	2	64	1	0	0	1.00
sz65536	product_ahead	off	cold	stride	65536	500000	2	1	8	1	256	148190	243016	313539	47216	37309121	6862	9	0	0	99.6	0.000	3	3	68	1	0	0	1.00
sz65536	pool	off	cold	stride	65536	500000	2	1	8	2	256	384142	479611	583060	57983	51032734	5016	11	0	0	99.6	0.000	0	0	0	0	0	0	0.00
sz65536	hybrid_lazyring	off	cold	stride	65536	500000	2	1	8	3	256	369934	457188	562268	48487	50284110	5091	9	0	0	99.6	0.000	0	2	0	0	0	0	0.00
sz65536	product_ahead	off	cold	stride	65536	500000	2	1	9	0	256	148144	227012	306928	45830	36943566	6929	9	0	0	99.6	0.000	3	3	68	1	0	0	1.00
sz65536	pool	off	cold	stride	65536	500000	2	1	9	1	256	369091	435328	529130	54782	48557622	5272	11	0	0	99.6	0.000	0	0	0	0	0	0	0.00
sz65536	hybrid_lazyring	off	cold	stride	65536	500000	2	1	9	2	256	436065	538012	573982	71145	57481995	4454	9	0	0	99.6	0.000	0	2	132	0	0	0	0.00
sz65536	product	off	cold	stride	65536	500000	2	1	9	3	256	227204	435903	518099	86234	62907341	4069	9	0	0	99.6	0.000	2	2	0	1	0	0	1.00
sz65536	pool	off	cold	stride	65536	500000	2	1	10	0	256	476865	567926	650826	127005	62797956	4077	12	0	0	99.6	0.000	0	0	0	0	0	0	0.00
sz65536	hybrid_lazyring	off	cold	stride	65536	500000	2	1	10	1	256	476356	558146	610941	92000	62624504	4088	9	0	0	99.6	0.000	0	2	132	0	0	0	0.00
sz65536	product	off	cold	stride	65536	500000	2	1	10	2	256	197478	338577	449498	62451	54010872	4740	9	0	0	99.6	0.000	2	2	0	1	0	0	1.00
sz65536	product_ahead	off	cold	stride	65536	500000	2	1	10	3	256	139796	255759	461632	46108	38461581	6656	9	0	0	99.6	0.000	3	3	0	1	0	0	1.00
sz65536	hybrid_lazyring	off	cold	stride	65536	500000	2	1	11	0	256	372678	475804	569994	49950	51008954	5019	9	0	0	99.6	0.000	0	2	0	0	0	0	0.00
sz65536	product	off	cold	stride	65536	500000	2	1	11	1	256	187745	311467	481278	46641	51215199	4999	9	0	0	99.6	0.000	2	2	0	1	0	0	1.00
sz65536	product_ahead	off	cold	stride	65536	500000	2	1	11	2	256	145510	214771	295816	46212	36620108	6991	9	0	0	99.6	0.000	3	3	0	1	0	0	1.00
sz65536	pool	off	cold	stride	65536	500000	2	1	11	3	256	372186	446407	590954	64476	49850232	5135	11	0	0	99.6	0.000	0	0	0	0	0	0	0.00
sz131072	product	off	cold	stride	131072	500000	1	1	0	0	256	1047302	1205701	1767193	150109	274330862	933	9	0	0	99.6	0.000	1	1	296	1	0	0	1.00
sz131072	product_ahead	off	cold	stride	131072	500000	1	1	0	1	256	612966	1002913	1238351	189920	157801482	1622	9	0	0	99.6	0.000	2	2	276	1	0	0	1.00
sz131072	pool	off	cold	stride	131072	500000	1	1	0	2	256	583917	672717	727771	110164	150139531	1705	10	0	0	99.6	0.000	0	0	164	0	0	0	0.00
sz131072	hybrid_lazyring	off	cold	stride	131072	500000	1	1	0	3	256	586822	668964	807727	99169	152373550	1680	9	0	0	99.6	0.000	0	1	280	0	0	0	0.00
sz131072	product_ahead	off	cold	stride	131072	500000	1	1	1	0	256	787814	4364771	5654387	186554	489999858	522	9	0	0	99.6	0.000	2	2	320	1	0	0	1.00
sz131072	pool	off	cold	stride	131072	500000	1	1	1	1	256	4039092	5337080	6128484	278714	1002898708	255	10	0	0	100.0	0.000	0	0	128	0	0	0	0.00
sz131072	hybrid_lazyring	off	cold	stride	131072	500000	1	1	1	2	256	3238835	6201157	7958525	211905	855271750	299	9	0	0	100.0	0.000	0	1	256	0	0	0	0.00
sz131072	product	off	cold	stride	131072	500000	1	1	1	3	256	1051901	5771141	12106077	163037	546360466	469	9	0	0	100.0	0.000	1	1	8	1	0	0	1.00
sz131072	pool	off	cold	stride	131072	500000	1	1	2	0	256	585301	663310	767350	119220	151243095	1693	10	0	0	99.6	0.000	0	0	8	0	0	0	0.00
sz131072	hybrid_lazyring	off	cold	stride	131072	500000	1	1	2	1	256	593123	664755	732738	101414	152085983	1683	9	0	0	99.6	0.000	0	1	128	0	0	0	0.00
sz131072	product	off	cold	stride	131072	500000	1	1	2	2	256	1049280	1327585	1770927	174285	279382456	916	9	0	0	99.6	0.000	1	1	136	1	0	0	1.00
sz131072	product_ahead	off	cold	stride	131072	500000	1	1	2	3	256	533152	857670	1120493	121028	134276508	1907	9	0	0	99.6	0.000	2	2	192	1	0	0	1.00
sz131072	hybrid_lazyring	off	cold	stride	131072	500000	1	1	3	0	256	562684	651391	710833	83904	145550314	1759	9	0	0	99.6	0.000	0	1	124	0	0	0	0.00
sz131072	product	off	cold	stride	131072	500000	1	1	3	1	256	1061225	1654901	1910453	189132	287603409	890	9	0	0	99.6	0.000	1	1	0	1	0	0	1.00
sz131072	product_ahead	off	cold	stride	131072	500000	1	1	3	2	256	614799	920949	1283132	177031	157816339	1622	9	0	0	99.6	0.000	2	2	128	1	0	0	1.00
sz131072	pool	off	cold	stride	131072	500000	1	1	3	3	256	1093371	1255360	1380373	312083	237649774	1077	10	0	0	99.6	0.000	0	0	0	0	0	0	0.00
sz131072	product	off	cold	stride	131072	500000	1	1	4	0	256	1066388	1745653	2009534	197724	298397201	858	9	0	0	99.6	0.000	1	1	0	1	0	0	1.00
sz131072	product_ahead	off	cold	stride	131072	500000	1	1	4	1	256	574445	970393	1121444	150105	149927872	1707	9	0	0	99.6	0.000	2	2	128	1	0	0	1.00
sz131072	pool	off	cold	stride	131072	500000	1	1	4	2	256	532590	641508	718709	102307	138682202	1846	10	0	0	99.6	0.000	0	0	0	0	0	0	0.00
sz131072	hybrid_lazyring	off	cold	stride	131072	500000	1	1	4	3	256	497018	578242	655458	85040	130124715	1967	9	0	0	99.6	0.000	0	1	132	0	0	0	0.00
sz131072	product_ahead	off	cold	stride	131072	500000	1	1	5	0	256	547739	764112	1204659	112795	144033500	1777	9	0	0	99.6	0.000	2	2	64	1	0	0	1.00
sz131072	pool	off	cold	stride	131072	500000	1	1	5	1	256	673826	767194	846863	108536	174294500	1469	10	0	0	99.6	0.000	0	0	0	0	0	0	0.00
sz131072	hybrid_lazyring	off	cold	stride	131072	500000	1	1	5	2	256	612386	1061437	1272583	143073	173232291	1478	9	0	0	99.6	0.000	0	1	128	0	0	0	0.00
sz131072	product	off	cold	stride	131072	500000	1	1	5	3	256	1033012	1294857	1757337	149862	274853077	931	9	0	0	99.6	0.000	1	1	0	1	0	0	1.00
sz131072	pool	off	cold	stride	131072	500000	1	1	6	0	256	592696	684517	756166	108505	150513182	1701	10	0	0	99.6	0.000	0	0	0	0	0	0	0.00
sz131072	hybrid_lazyring	off	cold	stride	131072	500000	1	1	6	1	256	568960	644547	700802	88845	146306845	1750	9	0	0	99.6	0.000	0	1	132	0	0	0	0.00
sz131072	product	off	cold	stride	131072	500000	1	1	6	2	256	951787	1207235	1701709	131832	254186619	1007	9	0	0	99.6	0.000	1	1	0	1	0	0	1.00
sz131072	product_ahead	off	cold	stride	131072	500000	1	1	6	3	256	488485	773595	1082875	121021	129804191	1972	9	0	0	99.6	0.000	2	2	128	1	0	0	1.00
sz131072	hybrid_lazyring	off	cold	stride	131072	500000	1	1	7	0	256	535661	635706	703644	83156	139571001	1834	9	0	0	99.6	0.000	0	1	0	0	0	0	0.00
sz131072	product	off	cold	stride	131072	500000	1	1	7	1	256	1002722	1257575	1705340	137830	266365490	961	9	0	0	99.6	0.000	1	1	120	1	0	0	1.00
sz131072	product_ahead	off	cold	stride	131072	500000	1	1	7	2	256	596386	871985	1194621	167783	156303133	1638	9	0	0	99.6	0.000	2	2	128	1	0	0	1.00
sz131072	pool	off	cold	stride	131072	500000	1	1	7	3	256	646142	866160	1202648	166776	173966716	1472	10	0	0	99.6	0.000	0	0	0	0	0	0	0.00
sz131072	product	off	cold	stride	131072	500000	1	1	8	0	256	995175	1197295	1691304	139043	264362193	968	9	0	0	99.6	0.000	1	1	132	1	0	0	1.00
sz131072	product_ahead	off	cold	stride	131072	500000	1	1	8	1	256	583599	836759	1131806	116508	146215468	1751	9	0	0	99.6	0.000	2	2	128	1	0	0	1.00
sz131072	pool	off	cold	stride	131072	500000	1	1	8	2	256	565154	658793	748810	102831	145142109	1764	10	0	0	99.6	0.000	0	0	0	0	0	0	0.00
sz131072	hybrid_lazyring	off	cold	stride	131072	500000	1	1	8	3	256	622943	1024320	1232416	142708	172658646	1483	9	0	0	99.6	0.000	0	1	128	0	0	0	0.00
sz131072	product_ahead	off	cold	stride	131072	500000	1	1	9	0	256	576644	980373	1285530	165803	155174291	1650	9	0	0	99.6	0.000	2	2	0	1	0	0	1.00
sz131072	pool	off	cold	stride	131072	500000	1	1	9	1	256	562087	818017	1223372	132088	158752217	1613	10	0	0	99.6	0.000	0	0	0	0	0	0	0.00
sz131072	hybrid_lazyring	off	cold	stride	131072	500000	1	1	9	2	256	588266	679487	772138	99852	151948792	1685	9	0	0	99.6	0.000	0	1	0	0	0	0	0.00
sz131072	product	off	cold	stride	131072	500000	1	1	9	3	256	923921	1168825	1583719	140936	246539379	1038	9	0	0	99.6	0.000	1	1	0	1	0	0	1.00
sz131072	pool	off	cold	stride	131072	500000	1	1	10	0	256	618991	682274	725854	99447	159151882	1609	10	0	0	99.6	0.000	0	0	0	0	0	0	0.00
sz131072	hybrid_lazyring	off	cold	stride	131072	500000	1	1	10	1	256	519389	581093	653749	88003	135676900	1887	9	0	0	99.6	0.000	0	1	0	0	0	0	0.00
sz131072	product	off	cold	stride	131072	500000	1	1	10	2	256	996836	1308363	2175883	137077	270744788	946	9	0	0	99.6	0.000	1	1	0	1	0	0	1.00
sz131072	product_ahead	off	cold	stride	131072	500000	1	1	10	3	256	622452	936795	1247833	190840	161477358	1585	9	0	0	99.6	0.000	2	2	0	1	0	0	1.00
sz131072	hybrid_lazyring	off	cold	stride	131072	500000	1	1	11	0	256	622043	1043477	1193792	145437	175382470	1460	9	0	0	99.6	0.000	0	1	0	0	0	0	0.00
sz131072	product	off	cold	stride	131072	500000	1	1	11	1	256	1641428	1936311	2416332	359181	390017621	656	9	0	0	99.6	0.000	1	1	0	1	0	0	1.00
sz131072	product_ahead	off	cold	stride	131072	500000	1	1	11	2	256	571614	869924	1171273	143941	144694513	1769	9	0	0	99.6	0.000	2	2	0	1	0	0	1.00
sz131072	pool	off	cold	stride	131072	500000	1	1	11	3	256	700595	988454	1253992	219219	196152527	1305	10	0	0	99.6	0.000	0	0	4	0	0	0	0.00
sz131072	product	off	cold	stride	131072	500000	2	1	0	0	256	557363	806917	1164716	107741	137736944	1859	9	0	0	99.6	0.000	2	2	0	1	0	0	1.00
sz131072	product_ahead	off	cold	stride	131072	500000	2	1	0	1	256	341536	600797	722158	123078	90514139	2828	9	0	0	99.6	0.000	3	3	0	1	0	0	1.00
sz131072	pool	off	cold	stride	131072	500000	2	1	0	2	256	515604	593296	693310	95745	67044963	3818	11	0	0	99.6	0.000	0	0	20	0	0	0	0.00
sz131072	hybrid_lazyring	off	cold	stride	131072	500000	2	1	0	3	256	543466	632476	802250	104882	71963586	3557	9	0	0	99.6	0.000	0	2	124	0	0	0	0.00
sz131072	product_ahead	off	cold	stride	131072	500000	2	1	1	0	256	306418	537337	644978	104723	81956020	3124	9	0	0	99.6	0.000	3	3	8	1	0	0	1.00
sz131072	pool	off	cold	stride	131072	500000	2	1	1	1	256	618771	718628	845712	88689	80802700	3168	11	0	0	99.6	0.000	0	0	0	0	0	0	0.00
sz131072	hybrid_lazyring	off	cold	stride	131072	500000	2	1	1	2	256	530956	647233	701477	75652	71047911	3603	9	0	0	99.6	0.000	0	2	328	0	0	0	0.00
sz131072	product	off	cold	stride	131072	500000	2	1	1	3	256	563250	1077240	1663188	190734	161656741	1584	9	0	0	99.6	0.000	2	2	324	1	0	0	1.00
sz131072	pool	off	cold	stride	131072	500000	2	1	2	0	256	502938	615519	722273	82972	66671964	3840	11	0	0	99.6	0.000	0	0	128	0	0	0	0.00
sz131072	hybrid_lazyring	off	cold	stride	131072	500000	2	1	2	1	256	545047	673227	778441	76700	72575682	3527	9	0	0	99.6	0.000	0	2	320	0	0	0	0.00
sz131072	product	off	cold	stride	131072	500000	2	1	2	2	256	540639	823705	1196384	113694	142297156	1799	9	0	0	99.6	0.000	2	2	196	1	0	0	1.00
sz131072	product_ahead	off	cold	stride	131072	500000	2	1	2	3	256	358025	666967	2097457	116858	104715100	2445	9	0	0	99.6	0.000	3	3	0	1	0	0	1.00
sz131072	hybrid_lazyring	off	cold	stride	131072	500000	2	1	3	0	256	529808	638220	736808	77358	70576453	3627	9	0	0	99.6	0.000	0	2	128	0	0	0	0.00
sz131072	product	off	cold	stride	131072	500000	2	1	3	1	256	562187	794243	1196964	107906	142746122	1793	9	0	0	99.6	0.000	2	2	324	1	0	0	1.00
sz131072	product_ahead	off	cold	stride	131072	500000	2	1	3	2	256	330515	547346	682349	110751	86269014	2967	9	0	0	99.6	0.000	3	3	192	1	0	0	1.00
sz131072	pool	off	cold	stride	131072	500000	2	1	3	3	256	528126	615479	729903	94541	69013377	3709	11	0	0	99.6	0.000	0	0	4	0	0	0	0.00
sz131072	product	off	cold	stride	131072	500000	2	1	4	0	256	540862	769881	1113997	104783	135171448	1894	9	0	0	99.6	0.000	2	2	64	1	0	0	1.00
sz131072	product_ahead	off	cold	stride	131072	500000	2	1	4	1	256	326388	539068	624810	102878	84085234	3045	9	0	0	99.6	0.000	3	3	324	1	0	0	1.00
sz131072	pool	off	cold	stride	131072	500000	2	1	4	2	256	510258	644248	728545	92853	68084691	3760	12	0	0	99.6	0.000	0	0	16	0	0	0	0.00
sz131072	hybrid_lazyring	off	cold	stride	131072	500000	2	1	4	3	256	639675	743610	808877	81852	83871902	3052	9	0	0	99.6	0.000	0	2	8	0	0	0	0.00
sz131072	product_ahead	off	cold	stride	131072	500000	2	1	5	0	256	308340	553142	751383	98772	82204422	3114	9	0	0	99.6	0.000	3	3	324	1	0	0	1.00
sz131072	pool	off	cold	stride	131072	500000	2	1	5	1	256	527604	629453	703305	95387	69129386	3703	11	0	0	99.6	0.000	0	0	0	0	0	0	0.00
sz131072	hybrid_lazyring	off	cold	stride	131072	500000	2	1	5	2	256	551681	670194	725773	72760	73121749	3501	9	0	0	99.6	0.000	0	2	388	0	0	0	0.00
sz131072	product	off	cold	stride	131072	500000	2	1	5	3	256	643081	1018707	1414933	214143	178328752	1436	9	0	0	99.6	0.000	2	2	196	1	0	0	1.00
sz131072	pool	off	cold	stride	131072	500000	2	1	6	0	256	521146	611907	768260	93407	68763447	3723	11	0	0	99.6	0.000	0	0	4	0	0	0	0.00
sz131072	hybrid_lazyring	off	cold	stride	131072	500000	2	1	6	1	256	588702	1143734	1278537	141181	91811241	2788	9	0	0	99.6	0.000	0	2	0	0	0	0	0.00
sz131072	product	off	cold	stride	131072	500000	2	1	6	2	256	581836	902633	1201477	144948	147808329	1732	9	0	0	99.6	0.000	2	2	252	1	0	0	1.00
sz131072	product_ahead	off	cold	stride	131072	500000	2	1	6	3	256	356277	607740	822313	135325	91002056	2813	9	0	0	99.6	0.000	3	3	0	1	0	0	1.00
sz131072	hybrid_lazyring	off	cold	stride	131072	500000	2	1	7	0	256	578489	670976	761347	90658	75778736	3378	9	0	0	99.6	0.000	0	2	388	0	0	0	0.00
sz131072	product	off	cold	stride	131072	500000	2	1	7	1	256	568130	1119864	2155904	165813	160587818	1594	9	0	0	99.6	0.000	2	2	0	1	0	0	1.00
sz131072	product_ahead	off	cold	stride	131072	500000	2	1	7	2	256	318089	582951	697871	103354	85154899	3006	9	0	0	99.6	0.000	3	3	0	1	0	0	1.00
sz131072	pool	off	cold	stride	131072	500000	2	1	7	3	256	624144	727683	850753	87747	81435233	3144	11	0	0	99.6	0.000	0	0	0	0	0	0	0.00
sz131072	product	off	cold	stride	131072	500000	2	1	8	0	256	548287	810545	1189051	119882	143345932	1786	9	0	0	99.6	0.000	2	2	128	1	0	0	1.00
sz131072	product_ahead	off	cold	stride	131072	500000	2	1	8	1	256	351088	572497	712824	117991	87867771	2913	9	0	0	99.6	0.000	3	3	0	1	0	0	1.00
sz131072	pool	off	cold	stride	131072	500000	2	1	8	2	256	498422	578820	704058	88745	65704017	3896	11	0	0	99.6	0.000	0	0	0	0	0	0	0.00
sz131072	hybrid_lazyring	off	cold	stride	131072	500000	2	1	8	3	256	627962	735507	854017	78952	82747739	3094	9	0	0	99.6	0.000	0	2	128	0	0	0	0.00
sz131072	product_ahead	off	cold	stride	131072	500000	2	1	9	0	256	298714	568805	694257	102753	83251927	3075	9	0	0	99.6	0.000	3	3	128	1	0	0	1.00
sz131072	pool	off	cold	stride	131072	500000	2	1	9	1	256	603910	715679	2368245	88698	85405493	2997	11	0	0	99.6	0.000	0	0	4	0	0	0	0.00
sz131072	hybrid_lazyring	off	cold	stride	131072	500000	2	1	9	2	256	530205	646293	755407	84184	71125637	3599	9	0	0	99.6	0.000	0	2	0	0	0	0	0.00
sz131072	product	off	cold	stride	131072	500000	2	1	9	3	256	556515	768368	1148061	111121	139074230	1841	9	0	0	99.6	0.000	2	2	196	1	0	0	1.00
sz131072	pool	off	cold	stride	131072	500000	2	1	10	0	256	501168	580996	652492	90297	65217680	3925	11	0	0	99.6	0.000	0	0	0	0	0	0	0.00
sz131072	hybrid_lazyring	off	cold	stride	131072	500000	2	1	10	1	256	524577	637430	686266	74820	69960828	3659	9	0	0	99.6	0.000	0	2	0	0	0	0	0.00
sz131072	product	off	cold	stride	131072	500000	2	1	10	2	256	539012	774574	1237889	104638	134869448	1898	9	0	0	99.6	0.000	2	2	128	1	0	0	1.00
sz131072	product_ahead	off	cold	stride	131072	500000	2	1	10	3	256	320334	554929	616222	116796	85824614	2983	9	0	0	99.6	0.000	3	3	324	1	0	0	1.00
sz131072	hybrid_lazyring	off	cold	stride	131072	500000	2	1	11	0	256	670205	773658	887079	86514	87903808	2912	9	0	0	99.6	0.000	0	2	388	0	0	0	0.00
sz131072	product	off	cold	stride	131072	500000	2	1	11	1	256	560020	884080	1449195	135196	150221024	1704	9	0	0	99.6	0.000	2	2	128	1	0	0	1.00
sz131072	product_ahead	off	cold	stride	131072	500000	2	1	11	2	256	329333	575840	671286	110905	87168335	2937	9	0	0	99.6	0.000	3	3	0	1	0	0	1.00
sz131072	pool	off	cold	stride	131072	500000	2	1	11	3	256	599292	686586	788189	82494	78018500	3281	11	0	0	99.6	0.000	0	0	4	0	0	0	0.00
sz250000	product	off	cold	stride	250000	500000	1	1	0	0	256	1668584	1916639	2537319	370961	400616821	639	9	0	0	99.6	0.000	1	1	276	1	0	0	1.01
sz250000	product_ahead	off	cold	stride	250000	500000	1	1	0	1	256	681173	943003	1315030	199971	169371304	1511	9	0	0	99.6	0.000	2	2	568	1	0	0	1.01
sz250000	pool	off	cold	stride	250000	500000	1	1	0	2	256	1105725	1714155	1820351	274735	306753466	835	10	0	0	99.6	0.000	0	0	272	0	0	0	0.00
sz250000	hybrid_lazyring	off	cold	stride	250000	500000	1	1	0	3	256	840693	923700	995490	180642	215936955	1186	9	0	0	99.6	0.000	0	1	500	0	0	0	0.00
sz250000	product_ahead	off	cold	stride	250000	500000	1	1	1	0	256	764393	1090212	1572284	251011	195823010	1307	9	0	0	99.6	0.000	2	2	552	1	0	0	1.01
sz250000	pool	off	cold	stride	250000	500000	1	1	1	1	256	806959	875663	909280	151005	204392509	1252	10	0	0	99.6	0.000	0	0	252	0	0	0	0.00
sz250000	hybrid_lazyring	off	cold	stride	250000	500000	1	1	1	2	256	851251	941062	1062972	174045	218131896	1174	9	0	0	99.6	0.000	0	1	240	0	0	0	0.00
sz250000	product	off	cold	stride	250000	500000	1	1	1	3	256	1159264	1500935	2576133	193513	314794474	813	9	0	0	99.6	0.000	1	1	0	1	0	0	1.01
sz250000	pool	off	cold	stride	250000	500000	1	1	2	0	256	896738	1075149	1679218	259988	239835199	1067	10	0	0	99.6	0.000	0	0	244	0	0	0	0.00
sz250000	hybrid_lazyring	off	cold	stride	250000	500000	1	1	2	1	256	857811	989543	1058875	185484	222479305	1151	9	0	0	99.6	0.000	0	1	492	0	0	0	0.00
sz250000	product	off	cold	stride	250000	500000	1	1	2	2	256	1242980	1529793	1961581	237780	324682602	788	9	0	0	99.6	0.000	1	1	124	1	0	0	1.01
sz250000	product_ahead	off	cold	stride	250000	500000	1	1	2	3	256	637677	994482	1301394	161823	152454392	1679	9	0	0	99.6	0.000	2	2	304	1	0	0	1.01
sz250000	hybrid_lazyring	off	cold	stride	250000	500000	1	1	3	0	256	1012111	1220666	1374196	267630	264591601	968	9	0	0	99.6	0.000	0	1	8	0	0	0	0.00
sz250000	product	off	cold	stride	250000	500000	1	1	3	1	256	1142897	1302403	1882666	170148	298376623	858	9	0	0	99.6	0.000	1	1	252	1	0	0	1.01
sz250000	product_ahead	off	cold	stride	250000	500000	1	1	3	2	256	720395	982933	1393386	223890	182386037	1404	9	0	0	99.6	0.000	2	2	492	1	0	0	1.01
sz250000	pool	off	cold	stride	250000	500000	1	1	3	3	256	812197	1538035	2120778	226125	240397281	1065	10	0	0	99.6	0.000	0	0	120	0	0	0	0.00
sz250000	product	off	cold	stride	250000	500000	1	1	4	0	256	1140658	1759053	2291889	210757	314166846	815	9	0	0	99.6	0.000	1	1	244	1	0	0	1.01
sz250000	product_ahead	off	cold	stride	250000	500000	1	1	4	1	256	699052	977900	1294204	200292	173671994	1474	9	0	0	99.6	0.000	2	2	304	1	0	0	1.01
sz250000	pool	off	cold	stride	250000	500000	1	1	4	2	256	834902	1048605	1619772	232303	230482878	1111	10	0	0	99.6	0.000	0	0	0	0	0	0	0.00
sz250000	hybrid_lazyring	off	cold	stride	250000	500000	1	1	4	3	256	852590	981957	1071376	180338	220952771	1159	9	0	0	99.6	0.000	0	1	0	0	0	0	0.00
sz250000	product_ahead	off	cold	stride	250000	500000	1	1	5	0	256	667083	935865	1360493	177987	164803772	1553	9	0	0	99.6	0.000	2	2	252	1	0	0	1.01
sz250000	pool	off	cold	stride	250000	500000	1	1	5	1	256	822900	915253	1038441	189891	212308360	1206	10	0	0	99.6	0.000	0	0	124	0	0	0	0.00
sz250000	hybrid_lazyring	off	cold	stride	250000	500000	1	1	5	2	256	859280	994536	1064213	183560	223702455	1144	9	0	0	99.6	0.000	0	1	240	0	0	0	0.00
sz250000	product	off	cold	stride	250000	500000	1	1	5	3	256	1217457	2047137	2487397	293527	356866546	717	9	0	0	99.6	0.000	1	1	0	1	0	0	1.01
sz250000	pool	off	cold	stride	250000	500000	1	1	6	0	256	751171	842109	905822	135865	192571403	1329	10	0	0	99.6	0.000	0	0	8	0	0	0	0.00
sz250000	hybrid_lazyring	off	cold	stride	250000	500000	1	1	6	1	256	1154113	1371842	1871065	243572	303835950	843	9	0	0	99.6	0.000	0	1	248	0	0	0	0.00
sz250000	product	off	cold	stride	250000	500000	1	1	6	2	256	1197641	1435103	1995471	222507	314557329	814	9	0	0	99.6	0.000	1	1	0	1	0	0	1.01
sz250000	product_ahead	off	cold	stride	250000	500000	1	1	6	3	256	626109	1067693	1769884	183891	164368360	1557	9	0	0	99.6	0.000	2	2	64	1	0	0	1.01
sz250000	hybrid_lazyring	off	cold	stride	250000	500000	1	1	7	0	256	762042	891238	992540	137162	198246386	1291	9	0	0	99.6	0.000	0	1	364	0	0	0	0.00
sz250000	product	off	cold	stride	250000	500000	1	1	7	1	256	1251424	1813703	2089062	262713	336410427	761	9	0	0	99.6	0.000	1	1	0	1	0	0	1.01
sz250000	product_ahead	off	cold	stride	250000	500000	1	1	7	2	256	650766	999508	1933751	207530	171768230	1490	9	0	0	99.6	0.000	2	2	428	1	0	0	1.01
sz250000	pool	off	cold	stride	250000	500000	1	1	7	3	256	850946	1288016	1671112	231769	234644835	1091	10	0	0	99.6	0.000	0	0	0	0	0	0	0.00
sz250000	product	off	cold	stride	250000	500000	1	1	8	0	256	1213990	1429998	1846286	214523	316773577	808	9	0	0	99.6	0.000	1	1	0	1	0	0	1.01
sz250000	product_ahead	off	cold	stride	250000	500000	1	1	8	1	256	715928	1165874	1692014	278441	201409060	1271	9	0	0	99.6	0.000	2	2	244	1	0	0	1.01
sz250000	pool	off	cold	stride	250000	500000	1	1	8	2	256	858686	1194866	1432094	239862	237840064	1076	10	0	0	99.6	0.000	0	0	0	0	0	0	0.00
sz250000	hybrid_lazyring	off	cold	stride	250000	500000	1	1	8	3	256	998309	1590328	2017279	308483	285774937	896	9	0	0	99.6	0.000	0	1	364	0	0	0	0.00
sz250000	product_ahead	off	cold	stride	250000	500000	1	1	9	0	256	620094	824482	1229178	137782	151437903	1690	9	0	0	99.6	0.000	2	2	244	1	0	0	1.01
sz250000	pool	off	cold	stride	250000	500000	1	1	9	1	256	1062456	1488393	1841892	256531	294851759	868	10	0	0	99.6	0.000	0	0	0	0	0	0	0.00
sz250000	hybrid_lazyring	off	cold	stride	250000	500000	1	1	9	2	256	778297	902636	988413	143988	202006254	1267	9	0	0	99.6	0.000	0	1	244	0	0	0	0.00
sz250000	product	off	cold	stride	250000	500000	1	1	9	3	256	1075493	1327205	1884773	171475	286150748	895	9	0	0	99.6	0.000	1	1	0	1	0	0	1.01
sz250000	pool	off	cold	stride	250000	500000	1	1	10	0	256	809917	879539	927675	167227	206410785	1240	10	0	0	99.6	0.000	0	0	0	0	0	0	0.00
sz250000	hybrid_lazyring	off	cold	stride	250000	500000	1	1	10	1	256	810810	896196	987909	165887	208194862	1230	9	0	0	99.6	0.000	0	1	0	0	0	0	0.00
sz250000	product	off	cold	stride	250000	500000	1	1	10	2	256	1141179	1319801	1896529	172599	295001580	868	9	0	0	99.6	0.000	1	1	0	1	0	0	1.01
sz250000	product_ahead	off	cold	stride	250000	500000	1	1	10	3	256	626822	996564	5799939	167518	193837602	1321	9	0	0	99.6	0.000	2	2	428	1	0	0	1.01
