arm	trace	repeat	concurrency	region_start	region_frames	region_stride	mix_target	mix_achieved	hit_resident	miss_resident	asks	wall_ns	throughput_fps	p50_ns	p90_ns	p99_ns	max_ns	hop_count	hop_events	hop_p50_ns	hop_p99_ns	gap_p99_ns	gap_max_ns	cpu_ns	cpu_per_ask_ns	threads_max	read_chunk	uring_depth	runtime
uring_batched_stream	forward	2	4	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	108834965	2940.2	1293774	1744018	2184065	2236794	320	641	1046142	1899661	0	0	127324612	397889	5	65536	2	multi
pread_nowait_chunked	forward	3	4	0	320	40	1.0000	1.0000	0.0000	0.0001	320	240154495	1332.5	2993253	3867788	4332089	4425237	320	907	2572970	3907689	0	0	184494400	576545	13	65536	2	multi
pread_nowait	forward	3	4	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	84689315	3778.5	1046987	1249482	1473212	1608834	320	320	810164	1115412	0	0	101177648	316180	10	65536	2	multi
pread_blocking_pooled	forward	3	4	0	320	40	1.0000	1.0000	0.0000	0.0001	320	91638151	3492.0	1099477	1406459	1790989	2296076	320	320	978085	1490857	0	0	98987475	309335	11	65536	2	multi
uring_whole	forward	3	4	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	89043018	3593.8	1083055	1305268	1906384	2034685	320	320	866331	1341077	0	0	83246930	260146	5	65536	2	multi
uring_batched_stream	forward	3	4	0	320	40	1.0000	1.0000	0.0000	0.0001	320	123897032	2582.8	1495835	1769481	2843075	3869214	320	642	1302966	2690825	0	0	103988554	324964	5	65536	2	multi
pread_nowait_chunked	forward	4	4	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	255728115	1251.3	3037841	3757945	9395023	11272832	320	925	2667245	8916200	0	0	174250313	544532	10	65536	2	multi
pread_nowait	forward	4	4	0	320	40	1.0000	1.0000	0.0000	0.0001	320	81989231	3903.0	965670	1243266	1896183	2930234	320	320	779195	1684704	0	0	86124818	269140	10	65536	2	multi
pread_blocking_pooled	forward	4	4	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	82673200	3870.7	1022482	1202513	1503122	1919910	320	320	924893	1370149	0	0	86311364	269723	12	65536	2	multi
uring_whole	forward	4	4	0	320	40	1.0000	1.0000	0.0000	0.0001	320	84316787	3795.2	1030435	1176492	1861624	2576196	320	320	830008	1558540	0	0	73087575	228398	5	65536	2	multi
uring_batched_stream	forward	4	4	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	115315780	2775.0	1310069	1639509	7932134	10415969	320	642	1129390	7763266	0	0	102737045	321053	5	65536	2	multi
pread_nowait_chunked	forward	5	4	0	320	40	1.0000	1.0000	0.0000	0.0001	320	246675444	1297.3	3148488	3872493	4245609	4429313	320	908	2739550	3773418	0	0	185779235	580560	11	65536	2	multi
pread_nowait	forward	5	4	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	93378341	3426.9	1140506	1367990	1682617	2454285	320	320	911363	1341699	0	0	109551979	342349	10	65536	2	multi
pread_blocking_pooled	forward	5	4	0	320	40	1.0000	1.0000	0.0000	0.0001	320	93407237	3425.9	1138059	1372159	1733130	2330072	320	320	1021226	1470556	0	0	100136314	312925	12	65536	2	multi
uring_whole	forward	5	4	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	91630587	3492.3	1128637	1326692	1572782	1608364	320	320	887637	1168581	0	0	98211508	306910	5	65536	2	multi
uring_batched_stream	forward	5	4	0	320	40	1.0000	1.0000	0.0000	0.0001	320	113428236	2821.2	1343113	1848657	2558107	2685674	320	641	1138127	2116936	0	0	114193224	356853	5	65536	2	multi
pread_nowait_chunked	forward	1	8	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	203909340	1569.3	5037017	5792574	7016000	7381085	320	944	4471732	6025796	0	0	141472145	442100	16	65536	2	multi
pread_nowait	forward	1	8	0	320	40	1.0000	1.0000	0.0000	0.0001	320	63164830	5066.1	1585431	1988711	2413934	2880809	320	320	1415747	2259079	0	0	78097860	244055	14	65536	2	multi
pread_blocking_pooled	forward	1	8	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	60134909	5321.4	1393553	1971753	2326957	2794128	320	320	1278655	2195478	0	0	78624651	245702	18	65536	2	multi
uring_whole	forward	1	8	0	320	40	1.0000	1.0000	0.0000	0.0001	320	61425375	5209.6	1426620	2107744	2804891	3722996	320	320	1162561	2395538	0	0	77913845	243480	5	65536	2	multi
uring_batched_stream	forward	1	8	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	97885962	3269.1	2291544	3397742	4374644	4891101	320	648	2009015	4163657	0	0	118174608	369295	5	65536	2	multi
pread_nowait_chunked	forward	2	8	0	320	40	1.0000	1.0000	0.0000	0.0001	320	228425494	1400.9	5228988	6663064	19562148	21721370	320	934	4601021	18531856	0	0	156168656	488027	16	65536	2	multi
pread_nowait	forward	2	8	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	58205395	5497.8	1468367	1774612	2036700	2469894	320	320	1283599	1719011	0	0	77482508	242132	14	65536	2	multi
pread_blocking_pooled	forward	2	8	0	320	40	1.0000	1.0000	0.0000	0.0001	320	59964775	5336.5	1584551	1890537	2408810	2868505	320	320	1493467	2356311	0	0	77100814	240940	15	65536	2	multi
uring_whole	forward	2	8	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	62103401	5152.7	1583506	1987249	2456056	2995561	320	320	1362347	2174752	0	0	84870661	265220	5	65536	2	multi
uring_batched_stream	forward	2	8	0	320	40	1.0000	1.0000	0.0000	0.0001	320	94049428	3402.5	2208688	3101122	4033736	4654045	320	659	1999073	3793633	0	0	96390977	301221	5	65536	2	multi
pread_nowait_chunked	forward	3	8	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	207023273	1545.7	5185237	5796452	6572583	7051979	320	939	4629231	6078884	0	0	161381688	504317	15	65536	2	multi
pread_nowait	forward	3	8	0	320	40	1.0000	1.0000	0.0000	0.0001	320	72408177	4419.4	1642008	2300423	3427777	3811983	320	320	1198753	2979258	0	0	113748353	355463	15	65536	2	multi
pread_blocking_pooled	forward	3	8	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	71058491	4503.3	1708832	2197994	3135067	3462083	320	320	1488397	2851643	0	0	118021037	368815	18	65536	2	multi
uring_whole	forward	3	8	0	320	40	1.0000	1.0000	0.0000	0.0001	320	70246252	4555.4	1630369	2323575	3922846	5292970	320	320	1240737	3071494	0	0	102869036	321465	5	65536	2	multi
uring_batched_stream	forward	3	8	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	93683861	3415.7	2194480	2985054	4160364	4285128	320	648	1885816	3848710	0	0	112128302	350400	5	65536	2	multi
pread_nowait_chunked	forward	4	8	0	320	40	1.0000	1.0000	0.0000	0.0001	320	208431884	1535.3	5291134	6124871	6724468	8313660	320	928	4669243	6102884	0	0	185158424	578620	16	65536	2	multi
pread_nowait	forward	4	8	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	58450509	5474.7	1374151	2009702	2642018	3296785	320	320	1076201	2444331	0	0	115467824	360836	17	65536	2	multi
pread_blocking_pooled	forward	4	8	0	320	40	1.0000	1.0000	0.0000	0.0001	320	62746740	5099.9	1378447	2147625	2722904	3702964	320	320	1206098	2394570	0	0	97644721	305139	16	65536	2	multi
uring_whole	forward	4	8	12800	320	40	1.0000	1.0000	0.0000	0.0000	320	57463261	5568.8	1388527	1772540	2055617	2297501	320	320	1086005	1670405	0	0	89935048	281047	5	65536	2	multi
