exp	arm	cell	rtt_ms	rate_mbps	loss_pct	step_scale	depth	cache	run	p95_wait_ms	mean_wait_ms	peak_outstanding	wait_samples	nz_n	nz_p50	nz_p95	nz_p99	nz_max	reader_lag_ms	stranded_frames	stranded_bytes	censored	censored_frac	center_dropped	frames_on_wire	bytes_on_wire	srv_cpu_s	cli_cpu_s	ns_cpu_s	wall_s	ns_qdrop	verdict
r6cloud_x3l	shared	X3L	53	20	1.0	32	8	64	1	590.29	70.11	8	682	77	576.41	1518.35	1766.76	1766.76	1.2	43	10750172	0	0.0000	0	655	163752620	5.720	29.080	0.000	720.39	1175	ok
r6cloud_x3l	perframe_fifo	X3L	53	20	1.0	32	8	64	1	4337.31	739.77	8	682	242	1300.85	6940.04	9549.11	11661.16	1.8	116	29000464	0	0.0000	0	653	163252612	6.980	35.290	0.000	720.53	1393	ok
r6cloud_x3l	shared	X3L	53	20	1.0	32	8	64	2	653.21	80.86	8	682	91	580.47	1200.73	1755.18	1755.18	1.0	47	11750188	0	0.0000	0	655	163752620	6.000	29.700	0.000	720.54	1196	ok
r6cloud_x3l	perframe_fifo	X3L	53	20	1.0	32	8	64	2	3426.16	391.33	8	682	128	1171.67	5637.97	6535.13	6677.29	0.6	48	12000192	0	0.0000	0	655	163752620	6.210	23.490	0.000	720.53	1162	ok
r6cloud_x3l	shared	X3L	53	20	1.0	32	8	64	3	594.70	84.68	8	682	86	523.01	1788.65	2277.41	2277.41	1.5	48	12000192	0	0.0000	0	655	163752620	6.200	20.290	0.000	720.58	1160	ok
r6cloud_x3l	perframe_fifo	X3L	53	20	1.0	32	8	64	3	3288.17	395.89	8	682	148	1031.63	5399.70	6556.52	6670.10	1.5	51	12750204	0	0.0000	0	655	163752620	6.210	19.990	0.000	720.42	1184	ok
